stage-1,non-demo,no_affidavit,GB,"{'n_estimators': 1, 'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1}",ROS,1,0.775831402942,[ 0.34547374  0.57183908  1.        ],[ 1.          0.91214668  0.        ],[ 0.49957918  0.50021207]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",SMOTE,1,0.775831402942,[ 0.34547374  0.57183908  1.        ],[ 1.          0.91214668  0.        ],[ 0.49958069  0.50022187]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",SMOTE,2,0.785165054947,[ 0.35207179  0.59277344  1.        ],[ 1.          0.91004498  0.        ],[ 0.49956786  0.5002454 ]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",SMOTE,3,0.867174942169,[ 0.33940354  0.70063694  1.        ],[ 1.          0.94090202  0.        ],[ 0.49957813  0.50022126]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",ROS,1,0.775831402942,[ 0.34547374  0.57183908  1.        ],[ 1.          0.91214668  0.        ],[ 0.49960345  0.50022459]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",ROS,2,0.785165054947,[ 0.35207179  0.59277344  1.        ],[ 1.          0.91004498  0.        ],[ 0.49962595  0.50021116]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",ROS,3,0.867174942169,[ 0.33940354  0.70063694  1.        ],[ 1.          0.94090202  0.        ],[ 0.49960263  0.50021829]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",None,1,0.5,[ 0.34547374  0.57183908  1.        ],[ 1.          0.91214668  0.        ],[ 0.34795572  0.34848774]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",None,2,0.5,[ 0.35207179  0.59277344  1.        ],[ 1.          0.91004498  0.        ],[ 0.34703504  0.34756284]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 1}",None,3,0.5,[ 0.33940354  0.70063694  1.        ],[ 1.          0.94090202  0.        ],[ 0.34823095  0.34876108]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",SMOTE,1,0.790010535006,[ 0.50775795  0.53188829  0.60640496  0.62325321  0.25490196  0.          1.        ],[ 1.          0.97478992  0.89686784  0.85179526  0.00993125  0.          0.        ],[ 0.49968182  0.49968333  0.49990741  0.50031864  0.50035714  0.500375  ]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",SMOTE,2,0.796219507354,"[ 0.55123967  0.56727431  0.61187215  0.65139949  0.66557377  0.48717949
  1.        ]","[ 1.          0.97976012  0.90404798  0.76761619  0.76086957  0.01424288
  0.        ]",[ 0.49963725  0.49968129  0.50008252  0.50028571  0.50032113  0.50035714]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",SMOTE,3,0.869904326317,[ 0.67329843  0.70132871  0.72688039  0.72536688  0.72459706  0.25        1.        ],"[ 1.          0.94401244  0.91679627  0.80715397  0.80404355  0.00155521
  0.        ]",[ 0.4997161   0.49975773  0.50000323  0.50026471  0.50029534  0.5005    ]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",ROS,1,0.783514564183,"[ 0.50775795  0.53597275  0.54993342  0.58935743  0.61591512  0.60529801
  1.        ]","[ 1.          0.9618029   0.94652406  0.89686784  0.88693659  0.34912147
  0.        ]",[ 0.49960588  0.49965909  0.49987705  0.50013158  0.50019643  0.50038312]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",ROS,2,0.794328344992,"[ 0.55123967  0.57030223  0.61542443  0.65688193  0.23404255  0.33333333
  1.        ]","[ 1.          0.97601199  0.89130435  0.75487256  0.00824588  0.00524738
  0.        ]",[ 0.49973529  0.49980374  0.50010905  0.500297    0.50033333  0.5005    ]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",ROS,3,0.870838819233,[ 0.67329843  0.69273433  0.72477064  0.75946173  0.48        0.          1.        ],[ 1.          0.97122862  0.9214619   0.70217729  0.00933126  0.          0.        ],[ 0.4998      0.49983835  0.50016376  0.50032716  0.50042308  0.5005    ]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",None,1,0.5,"[ 0.50775795  0.53230513  0.60557563  0.63538364  0.23076923  0.04166667
  1.        ]","[  1.00000000e+00   9.75553858e-01   8.96103896e-01   7.65469824e-01
   9.16730328e-03   7.63941940e-04   0.00000000e+00]",[ 0.34802171  0.3480467   0.34828443  0.34862988  0.34873017  0.34889696]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",None,2,0.5,"[ 0.55123967  0.55681342  0.57676903  0.62230405  0.62846482  0.26923077
  1.        ]","[ 1.          0.99550225  0.97151424  0.8868066   0.8838081   0.00524738
  0.        ]",[ 0.34702155  0.34709891  0.34717032  0.34756215  0.34760492  0.34797416]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 3}",None,3,0.5,[ 0.67329843  0.70069204  0.72306756  0.74493927  0.74511401  1.          1.        ],[ 1.          0.94479005  0.92379471  0.71539658  0.71150855  0.0155521   0.        ],[ 0.34834084  0.34845821  0.34854461  0.34887471  0.34887556  0.34916062]
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 5}",SMOTE,1,0.77370360901,"[ 0.34547374  0.35783753  0.6163353   0.63486455  0.6326774   0.63023679
  0.67099567  0.67967599  0.68246802  0.69187898  0.13043478  1.        ]","[ 1.          0.95569137  0.87624141  0.82352941  0.8105424   0.79297173
  0.710466    0.70511841  0.69289534  0.66386555  0.00229183  0.        ]","[ 0.4995      0.49953667  0.49966129  0.49978571  0.49988462  0.50001724
  0.50016667  0.50031818  0.50033871  0.50038049  0.5005    ]"
stage-1,with_demo,no_affidavit,GB,"{'subsample': 0.1, 'n_estimators': 1, 'learning_rate': 0.001, 'max_depth': 5}",SMOTE,2,0.789072571657,"[ 0.35207179  0.55939343  0.57011796  0.59474412  0.65449591  0.65621501
  0.67178503  0.67175066  0.66961001  0.67085799  0.67191011  0.6754386
  0.44736842  0.54347826  0.66666667  1.        ]","[ 1.          0.99550225  0.97826087  0.96701649  0.90029985  0.87856072
  0.78710645  0.75937031  0.68215892  0.67991004  0.67241379  0.63493253
  0.05097451  0.01874063  0.01649175  0.        ]","[ 0.4995      0.49954348  0.49954762  0.49965607  0.49975     0.49998
  0.50004545  0.50006604  0.50016667  0.5003      0.50032812  0.50035929
  0.50041525  0.5004375   0.5005    ]"
