stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,[ 0.34564969  0.484126    0.48064987  0.48596427  1.        ],[ 1.          0.99745482  0.67014508  0.33927208  0.        ],[ 0.4995      0.5001073   0.50014469  0.50015628],0.717940982302
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,3,[ 0.42893013  0.48394665  0.4883982   0.49140237  1.        ],[ 1.          0.99745482  0.66429117  0.32730975  0.        ],[ 0.49950353  0.5000995   0.50014     0.50014367],0.717765635059
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",None,3,"[ 0.34564969  0.38020783  0.34243864  0.39585572  0.48249391  0.49101338
  1.        ]","[ 1.          0.99643675  0.6604734   0.65640112  0.65589208  0.32680071
  0.        ]",[ 0.34697395  0.34746565  0.34789676  0.34816041  0.3483827   0.3486236 ],0.5
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,[ 0.34564969  0.42304793  0.48403403  0.48842852  0.49101338  1.        ],[ 1.          0.99974548  0.99923645  0.66607279  0.32680071  0.        ],[ 0.49500017  0.49502492  0.50118388  0.50126145  0.50157324],0.718222854844
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,3,[ 0.34564969  0.42891566  0.48457328  0.48811084  0.48532649  1.        ],[ 1.          0.99669127  0.9913464   0.66352762  0.3367269   0.        ],[ 0.49500017  0.49509275  0.5013035   0.50142812  0.50147708],0.717127053916
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",None,3,[ 0.38064329  0.42313907  0.48428061  0.48332402  0.49140237  1.        ],[ 1.          0.99974548  0.99974548  0.66021889  0.32730975  0.        ],[ 0.34477063  0.34503191  0.34888594  0.34930711  0.34967354],0.5
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,[ 0.34564969  0.48426897  0.48860665  0.49140237  1.        ],[ 1.          0.99898193  0.66581827  0.32730975  0.        ],[ 0.47502081  0.50564094  0.50627115  0.50657522],0.718445318499
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,3,[ 0.34564969  0.42890059  0.4883899   0.49509419  0.49167635  1.        ],[ 1.          0.99490965  0.97429371  0.64214813  0.32323747  0.        ],[ 0.47502081  0.47779975  0.50613664  0.50632878  0.50746166],0.717756437329
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",None,3,"[ 0.34564969  0.37990077  0.4284292   0.48900039  0.49112776  0.49048374
  1.        ]","[ 1.          0.99389158  0.98574701  0.96742174  0.63400356  0.31483838
  0.        ]",[ 0.3301642   0.33141585  0.33336857  0.35330416  0.35470352  0.35587065],0.5
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.1, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,[ 0.42939891  0.48464586  0.48871479  0.4861516   1.        ],[ 1.          0.99618223  0.66683635  0.3395266   0.        ],[ 0.45113211  0.51086785  0.51254514  0.51323834],0.718242838108
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.1, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,3,[ 0.34564969  0.48459349  0.48133236  0.48591292  1.        ],[ 1.          0.99669127  0.66938152  0.33799949  0.        ],[ 0.450166    0.51008832  0.51177727  0.51512531],0.718313611079
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.1, 'subsample': 0.1, 'n_estimators': 1}",None,3,"[ 0.34564969  0.3852644   0.42680067  0.48339768  0.48161053  0.47197178
  1.        ]",[ 1.          0.99949096  0.97276661  0.95596844  0.63324001  0.3064393   0.        ],[ 0.31451513  0.31475287  0.31593488  0.36016577  0.36109965  0.36201592],0.5
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.5, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,[ 0.42888331  0.48395062  0.48849392  0.48570381  1.        ],[ 1.          0.99770934  0.66454569  0.33723594  0.        ],[ 0.27167138  0.5513076   0.56110206  0.56207343],0.717823368289
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.5, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,3,[ 0.34564969  0.48373531  0.48040824  0.48572474  1.        ],[ 1.          0.99541868  0.67090863  0.33774497  0.        ],[ 0.26894142  0.55445604  0.55851616  0.56519357],0.717044551003
