stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",ROS,1,0.707247745139,[ 0.34547374  0.47531993  1.        ],[ 1.          0.99312452  0.        ],[ 0.4995      0.50014469]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",ROS,2,0.712456144636,[ 0.35207179  0.48596427  1.        ],[ 1.          0.99925037  0.        ],[ 0.4995      0.50015628]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,0.734119057131,[ 0.49140237  1.        ],[ 1.  0.],[ 0.5001073]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,1,0.708669354839,[ 0.47530864  1.        ],[ 1.  0.],[ 0.5000995]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,2,0.710508493208,[ 0.35207179  0.48551522  1.        ],[ 1.          0.99250375  0.        ],[ 0.49950353  0.50014   ]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,3,0.734119057131,[ 0.49140237  1.        ],[ 1.  0.],[ 0.50014367]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",None,1,0.5,[ 0.34547374  0.47432135  1.        ],[ 1.          0.98777693  0.        ],[ 0.34789676  0.3483827 ]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",None,2,0.5,[ 0.35207179  0.4854726   1.        ],[ 1.          0.98950525  0.        ],[ 0.34697395  0.34746565]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.001, 'subsample': 0.1, 'n_estimators': 1}",None,3,0.5,[ 0.33940354  0.49101338  1.        ],[ 1.          0.99844479  0.        ],[ 0.34816041  0.3486236 ]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",ROS,1,0.708870967742,[ 0.47548129  1.        ],[ 1.  0.],[ 0.50118388]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",ROS,2,0.712456144636,[ 0.35207179  0.48596427  1.        ],[ 1.          0.99925037  0.        ],[ 0.49500017  0.50126145]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,0.733341452155,[ 0.33940354  0.49101338  1.        ],[ 1.          0.99844479  0.        ],[ 0.49502492  0.50157324]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,1,0.707906028981,[ 0.34547374  0.47756767  1.        ],[ 1.          0.98395722  0.        ],[ 0.49509275  0.5013035 ]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,2,0.710133680614,[ 0.35207179  0.48532649  1.        ],[ 1.          0.99175412  0.        ],[ 0.49500017  0.50147708]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,3,0.733341452155,[ 0.33940354  0.49101338  1.        ],[ 1.          0.99844479  0.        ],[ 0.49500017  0.50142812]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",None,1,0.5,[ 0.34547374  0.47563636  1.        ],[ 1.          0.99923606  0.        ],[ 0.34477063  0.34930711]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",None,2,0.5,[ 0.4861516  1.       ],[ 1.  0.],[ 0.34888594]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.01, 'subsample': 0.1, 'n_estimators': 1}",None,3,0.5,[ 0.49140237  1.        ],[ 1.  0.],[ 0.34967354]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",ROS,1,0.709274193548,[ 0.47582697  1.        ],[ 1.  0.],[ 0.50564094]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",ROS,2,0.711942704819,[ 0.35207179  0.4859335   1.        ],[ 1.         0.9970015  0.       ],[ 0.47502081  0.50627115]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,0.734119057131,[ 0.49140237  1.        ],[ 1.  0.],[ 0.50657522]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,1,0.708754374184,[ 0.34547374  0.47592998  1.        ],[ 1.          0.99694423  0.        ],[ 0.47502081  0.50613664]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,2,0.713021035307,[ 0.35207179  0.49860724  1.        ],[ 1.          0.93928036  0.        ],[ 0.47779975  0.50632878]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",SMOTE,3,0.731493902496,[ 0.33940354  0.49167635  1.        ],[ 1.          0.98755832  0.        ],[ 0.47502081  0.50746166]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",None,1,0.5,[ 0.34547374  0.49048374  1.        ],[ 1.          0.94499618  0.        ],[ 0.33336857  0.35587065]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",None,2,0.5,[ 0.35207179  0.48500555  1.        ],[ 1.        0.982009  0.      ],[ 0.3301642   0.35330416]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.05, 'subsample': 0.1, 'n_estimators': 1}",None,3,0.5,[ 0.33940354  0.49176471  1.        ],[ 1.          0.97511664  0.        ],[ 0.33141585  0.35470352]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.1, 'subsample': 0.1, 'n_estimators': 1}",ROS,1,0.707778499963,[ 0.34547374  0.47661142  1.        ],[ 1.          0.98854087  0.        ],[ 0.45113211  0.51086785]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.1, 'subsample': 0.1, 'n_estimators': 1}",ROS,2,0.71283095723,[ 0.4861516  1.       ],[ 1.  0.],[ 0.51323834]
stage-1,with_demo,no_affidavit,GB,"{'max_depth': 1, 'learning_rate': 0.1, 'subsample': 0.1, 'n_estimators': 1}",ROS,3,0.734119057131,[ 0.49140237  1.        ],[ 1.  0.],[ 0.51254514]
