GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 1, 'max_depth': 5}",3,"[ 0.34695903  0.38309605  0.38288016  0.38710698  0.38494998  0.38448917
  0.38725603  0.34603679  0.34372909  0.34231186  0.39491953  0.3963684
  0.39298955  0.39113384  0.40574163  0.40549339  0.41256947  0.38721095
  0.37869249  0.34324759  0.3421765   0.49505342  0.49813819  0.57230392
  0.5750475   0.57686782  0.58299595  0.60427136  0.60210804  0.57109557
  1.        ]","[ 1.          0.99375813  0.98881664  0.95422627  0.9206762   0.91417425
  0.87724317  0.68010403  0.66788036  0.65773732  0.65097529  0.63016905
  0.60650195  0.59661899  0.55136541  0.5183355   0.50195059  0.42678804
  0.40676203  0.33315995  0.32873862  0.32535761  0.31313394  0.24291287
  0.23615085  0.20884265  0.14980494  0.12509753  0.11885566  0.06371912
  0.        ]","[ 0.34156397  0.34168892  0.34169435  0.34181813  0.3418496   0.34191683
  0.34227618  0.34244645  0.34256419  0.34535011  0.34539624  0.3455063
  0.34560003  0.34564057  0.34591763  0.34592149  0.3460395   0.34621978
  0.34626692  0.34635032  0.34900103  0.34906767  0.34922436  0.34928666
  0.3493565   0.34955954  0.34975781  0.34980108  0.34989003  0.35000123]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 1, 'max_depth': 10}",3,"[ 0.34695903  0.36825771  0.37670355  0.37692398  0.37675021  0.37588652
  0.34231186  0.39506405  0.39032068  0.39503386  0.3949018   0.37176577
  0.3421765   0.50133333  0.54696133  0.5509487   0.55        0.55229226
  0.55507246  0.51401869  0.54674556  0.49240781  1.        ]","[ 1.          0.89492848  0.84109233  0.8343303   0.83276983  0.82704811
  0.65773732  0.54538362  0.5159948   0.5006502   0.49154746  0.4260078
  0.32873862  0.24447334  0.20598179  0.20390117  0.20312094  0.20052016
  0.19921977  0.12873862  0.12015605  0.05903771  0.        ]","[ 0.34156397  0.3416896   0.34188997  0.342314    0.34239739  0.34256419
  0.34535011  0.34538134  0.34539624  0.34557226  0.34633538  0.34635032
  0.34900103  0.34904268  0.34906767  0.34930095  0.34940095  0.34966768
  0.34976958  0.34977885  0.34993788  0.35000123]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 1, 'max_depth': 20}",3,"[ 0.34695903  0.36713019  0.37189405  0.34231186  0.39473684  0.3421765
  0.53225806  1.        ]","[ 1.          0.87204161  0.82522757  0.65773732  0.48764629  0.32873862
  0.19739922  0.        ]","[ 0.34156397  0.34159337  0.34256419  0.34535011  0.34635032  0.34900103
  0.35000123]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 1, 'max_depth': 50}",3,"[ 0.34695903  0.37367625  0.34231186  0.3939276   0.3421765   0.54140127
  1.        ]","[ 1.          0.83511053  0.65773732  0.52639792  0.32873862  0.17685306
  0.        ]",[ 0.34156397  0.34256419  0.34535011  0.34635032  0.34900103  0.35000123],0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 1, 'max_depth': 100}",3,"[ 0.34695903  0.37927094  0.34231186  0.39052288  0.3421765   0.56668923
  1.        ]","[ 1.          0.86319896  0.65773732  0.49726918  0.32873862  0.21768531
  0.        ]",[ 0.34156397  0.34256419  0.34535011  0.34635032  0.34900103  0.35000123],0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 10, 'max_depth': 1}",3,"[ 0.3827394   0.3820236   0.42531167  0.42482127  0.39701727  0.39585967
  0.3955922   0.39409973  0.48262321  0.48258013  0.49568627  0.49467035
  0.49563145  0.49521912  0.49540184  0.49577465  1.        ]","[ 1.          0.99375813  0.99375813  0.98907672  0.65773732  0.65149545
  0.64889467  0.63927178  0.63927178  0.63042913  0.32873862  0.32587776
  0.32457737  0.32327698  0.32223667  0.32041612  0.        ]","[ 0.3418066   0.34226034  0.342765    0.34325916  0.34408996  0.3445733
  0.34550282  0.3458781   0.34637366  0.34684476  0.34776761  0.34825325
  0.34874277  0.34922817  0.35023774  0.35074385]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 10, 'max_depth': 3}",3,"[ 0.3827394   0.38270744  0.38279849  0.39171598  0.39175812  0.39239001
  0.39196961  0.39137519  0.39158787  0.39197128  0.39201393  0.39191545
  0.39195816  0.44086285  0.44091689  0.44084835  0.4409024   0.44095647
  0.44101055  0.44094198  0.44087341  0.44092749  0.44079028  0.44072165
  0.44051565  0.44044695  0.44050104  0.44015729  0.43993606  0.44004427
  0.44068854  0.44061876  0.44054897  0.44040933  0.44057428  0.44062929
  0.44123531  0.43993975  0.43986945  0.43997991  0.44014571  0.43967693
  0.43973242  0.43881587  0.4385293   0.4383859   0.43824243  0.4387468
  0.43855607  0.43861221  0.43911202  0.43941925  0.43947571  0.43946015
  0.43951094  0.4396241   0.43930412  0.43814834  0.43800259  0.43784064
  0.43762171  0.43784907  0.43777605  0.43808533  0.43779282  0.43746743
  0.43761468  0.4376557   0.43788535  0.43786127  0.43777106  0.4370058
  0.43729395  0.4375      0.43773136  0.43756614  0.43749173  0.43754962
  0.43725179  0.43692797  0.43685328  0.43708521  0.43793287  0.43799121
  0.43789979  0.43771672  0.43777511  0.43780895  0.43747492  0.43586971
  0.43556457  0.43403909  0.43396226  0.43424453  0.43436267  0.43420874
  0.43413174  0.43419083  0.43433243  0.43420155  0.43394935  0.43406819
  0.43383562  0.43373989  0.43307195  0.43232407  0.43154102  0.43174251
  0.43166366  0.43170461  0.43115187  0.43099375  0.4304682   0.43033189
  0.43029284  0.43053414  0.43013468  0.42905358  0.42885292  0.42702395
  0.43782383  0.43778591  0.43714678  0.43641928  0.43633303  0.43555556
  0.43546904  0.43406764  0.44919341  0.44220339  0.44234694  0.44238298
  0.44245829  0.44243869  0.44258944  0.44296675  0.44287176  0.44302286
  0.42276877  0.42300522  0.42363704  0.42320628  0.42317757  0.42314884
  0.42252202  0.42241379  0.42250611  0.42274436  0.42176615  0.4203473
  0.42138127  0.42127176  0.42132172  0.42121212  0.42019359  0.42051282
  0.5371179   0.53655574  0.53752437  0.53741165  0.53754266  0.53767374
  0.53699634  0.53725873  0.53714565  0.53703251  0.53693738  0.53663318
  0.53810111  0.5385566   0.5382142   0.53798565  0.53777558  0.53766105
  0.53754647  0.53945731  0.53894159  0.53921079  0.53898051  0.5388861
  0.53929471  0.53983863  0.53997478  0.540111    0.53902686  0.53810976
  0.53838332  0.53844196  0.53814749  0.53804903  0.53781298  0.53734015
  0.5372218   0.53314345  0.53383459  0.53435711  0.53449622  0.53413236
  0.53364632  0.53352465  0.53492022  0.53479853  0.53418915  0.53382276
  0.53410283  0.53424298  0.53412073  0.53536424  0.53511794  0.53524874
  0.53425753  0.53413333  0.53470368  0.53609084  0.53681646  0.53696182
  0.53658537  0.53633406  0.5362083   0.53622795  0.53666486  0.53709765
  0.5370725   0.5365184   0.53626374  0.53675451  0.53692393  0.53701626
  0.53731343  0.53679165  0.53668172  0.53655095  0.5364201   0.53589599
  0.53563348  0.53578501  0.53595696  0.53610875  0.53626062  0.53622362
  0.53612717  0.54124926  0.53956835  0.54099849  0.54141291  0.54292698
  0.54278729  0.54250765  0.54288349  0.54260228  0.5388535   0.53870659
  0.53855959  0.53535354  0.55524279  0.55071375  0.55054491  0.56793587
  0.5684765   0.56870693  0.56893755  0.5425636   0.54282917  0.55321337
  0.55309278  0.5528623   0.55240062  0.55268595  0.55222337  0.55199172
  0.553814    0.55491329  0.55491024  0.55844156  0.56178552  0.56455142
  0.56578947  0.56555129  0.56483516  0.56490649  0.56777778  0.56768802
  0.56767338  0.56774916  0.56726457  0.56702187  0.57184579  0.57159556
  0.57134503  0.57167934  0.57201405  0.57234915  0.57209848  0.57344301
  0.57796508  0.57831325  0.57824773  0.58214507  0.58        0.57911595
  0.58064516  0.58047493  0.58085809  0.58653199  0.5867657   0.58508475
  0.58480326  0.5840708   0.58446866  0.58390177  0.58361775  0.58401639
  0.58441558  0.58540043  0.58481192  0.58647687  0.5873129   0.58672377
  0.58684775  0.58806614  0.58717579  0.58742775  0.58708273  0.59008023
  0.59051095  0.59453471  0.59497413  0.59467456  0.59511473  0.59481481
  0.59612519  0.59582401  0.59626866  0.59655689  0.59714929  0.59482102
  0.59507313  0.59553159  0.59521974  0.5942813   0.59474091  0.59411309
  0.59348332  0.5931677   0.59169279  0.59087333  0.59055118  0.59529603
  0.59560618  0.59494703  0.5954323   0.59640523  0.59738134  0.60839161
  0.60770578  0.61047028  0.61012433  0.61120996  0.6155914   0.61524664
  0.61524501  0.61454545  0.61419472  0.61349134  0.61461187  0.6142596
  0.61213235  0.61239593  0.61296296  0.61281337  0.61142322  0.61069418
  0.61037736  0.61111111  0.61036468  0.60961538  0.6088632   0.60644531
  0.60739261  0.60843373  0.60842754  0.60887513  0.60806618  0.60829016
  0.60747664  0.60810811  0.60688217  0.60564854  0.60759494  0.60952381
  0.60869565  0.60702875  0.60606061  0.61247216  0.61297539  0.61210762
  0.61036036  0.61060948  0.61205916  0.61117446  0.61073059  0.61212815
  0.61219793  0.61175115  0.60818713  0.60726846  0.60634548  0.60448642
  0.60401891  0.60595238  0.60667461  0.60739857  0.60295931  0.60099133
  0.60248447  0.60473815  0.60325407  0.59974747  0.60757781  0.60684932
  0.6058906   0.604782    0.60254597  0.60455192  0.60541311  0.6037196
  0.60201149  0.60143885  0.6031746   0.60202605  0.60262009  0.60441176
  0.60324484  0.60207101  0.60655738  0.6083707   0.60660661  0.60601504
  0.60692771  0.60574018  0.58161351  0.58003766  0.57685009  0.57996146
  0.57751938  0.57587549  0.58167331  0.58083832  0.57915832  0.58032129
  0.57862903  0.57692308  0.57346939  0.56548857  0.56784969  0.57263158
  0.56113537  0.55921053  0.55333333  0.56719818  0.54436451  0.53658537
  0.53960396  0.54636591  0.54911839  0.58265583  0.5659824   0.57014925
  0.5261324   0.53759398  0.52244898  0.53275109  1.        ]","[ 1.          0.99921977  0.99895969  0.94694408  0.94694408  0.94408322
  0.93940182  0.93706112  0.93706112  0.93706112  0.93706112  0.93550065
  0.93550065  0.93550065  0.93550065  0.93524057  0.93524057  0.93524057
  0.93524057  0.93498049  0.93472042  0.93472042  0.93420026  0.93394018
  0.93315995  0.93289987  0.93289987  0.93159948  0.93055917  0.93055917
  0.91885566  0.91859558  0.9183355   0.91781534  0.91781534  0.91781534
  0.91781534  0.91157347  0.91131339  0.91131339  0.91131339  0.90611183
  0.90611183  0.89440832  0.89336801  0.89284785  0.8923277   0.8923277
  0.89102731  0.89102731  0.889987    0.88946684  0.88946684  0.88920676
  0.88816645  0.88816645  0.88660598  0.87880364  0.87828349  0.87750325
  0.87672302  0.87672302  0.87646294  0.87594278  0.87490247  0.873342
  0.86840052  0.86814044  0.86814044  0.86684005  0.8663199   0.86241873
  0.86241873  0.86111834  0.86111834  0.8603381   0.86007802  0.86007802
  0.85903771  0.85669701  0.85643693  0.85643693  0.85513654  0.85513654
  0.85461638  0.85357607  0.85357607  0.85227568  0.85071521  0.83875163
  0.83771131  0.83172952  0.83146944  0.83042913  0.83042913  0.82990897
  0.82964889  0.82964889  0.82912874  0.82808843  0.82444733  0.82444733
  0.8236671   0.82314694  0.81872562  0.81326398  0.80988296  0.80936281
  0.80910273  0.80884265  0.80702211  0.80650195  0.80104031  0.79921977
  0.79869961  0.79869961  0.79739922  0.79349805  0.79245774  0.77919376
  0.74720416  0.74668401  0.7443433   0.74174252  0.74148244  0.73914174
  0.73888166  0.72769831  0.70247074  0.67854356  0.67646294  0.67594278
  0.67594278  0.6756827   0.6756827   0.6756827   0.67542263  0.67542263
  0.59011704  0.59011704  0.59011704  0.58907672  0.58881664  0.58855657
  0.58647594  0.58621586  0.58491547  0.58491547  0.58257477  0.57919376
  0.57919376  0.57893368  0.5786736   0.57841352  0.57581274  0.57581274
  0.57581274  0.57451235  0.57373212  0.57347204  0.57347204  0.57347204
  0.57191157  0.57191157  0.5716515   0.57139142  0.57087126  0.56957087
  0.56749025  0.56671001  0.56592978  0.56540962  0.56462939  0.56436931
  0.56410923  0.56358908  0.56150845  0.56150845  0.5609883   0.55864759
  0.55682705  0.55682705  0.55682705  0.55682705  0.55318596  0.55084525
  0.55084525  0.55006502  0.54850455  0.5479844   0.54746424  0.54642393
  0.54616385  0.53550065  0.53550065  0.53394018  0.53394018  0.53315995
  0.53211964  0.53185956  0.53185956  0.53159948  0.53029909  0.52951886
  0.52951886  0.52951886  0.52925878  0.52561769  0.52509753  0.52327698
  0.52119636  0.52093628  0.52093628  0.51573472  0.51573472  0.51573472
  0.51495449  0.51443433  0.51417425  0.51391417  0.51391417  0.51209363
  0.51053316  0.50819246  0.5076723   0.50325098  0.5029909   0.49804941
  0.49622887  0.49518856  0.4946684   0.49440832  0.49414824  0.49310793
  0.49258778  0.49258778  0.4923277   0.4923277   0.4923277   0.48894668
  0.48244473  0.47776333  0.46814044  0.46501951  0.46241873  0.46215865
  0.46189857  0.46137841  0.45929779  0.45877763  0.44005202  0.43979194
  0.43953186  0.42730819  0.41040312  0.38127438  0.3810143   0.36853056
  0.36488947  0.36488947  0.36488947  0.28842653  0.28842653  0.27984395
  0.27906372  0.27880364  0.27828349  0.27828349  0.27776333  0.27750325
  0.2756827   0.27464239  0.273342    0.26840052  0.26840052  0.26840052
  0.26840052  0.26814044  0.26736021  0.26710013  0.26579974  0.26501951
  0.26397919  0.26371912  0.26319896  0.26293888  0.25461638  0.25435631
  0.25409623  0.25409623  0.25409623  0.25409623  0.25383615  0.25383615
  0.2496749   0.2496749   0.24889467  0.24421326  0.24135241  0.23511053
  0.22938882  0.22886866  0.22886866  0.22652796  0.2260078   0.22444733
  0.22418726  0.22314694  0.22314694  0.22262679  0.22236671  0.22236671
  0.22236671  0.21482445  0.21430429  0.21430429  0.21430429  0.21378414
  0.21352406  0.21274382  0.21196359  0.21144343  0.21040312  0.21040312
  0.21040312  0.20936281  0.20936281  0.20910273  0.20910273  0.20884265
  0.20806242  0.20780234  0.20780234  0.20728218  0.20702211  0.20312094
  0.20104031  0.20104031  0.20078023  0.2         0.2         0.19947984
  0.19895969  0.19869961  0.19635891  0.1953186   0.19505852  0.19089727
  0.19037711  0.18985696  0.18985696  0.18985696  0.18985696  0.1810143
  0.18049415  0.17893368  0.1786736   0.1786736   0.1786736   0.17841352
  0.1763329   0.17581274  0.17555267  0.17503251  0.17503251  0.17477243
  0.17321196  0.17217165  0.17217165  0.1716515   0.16983095  0.16931079
  0.16827048  0.16592978  0.16540962  0.16488947  0.16436931  0.16150845
  0.15812744  0.15760728  0.15396619  0.15344603  0.15292588  0.1526658
  0.15214564  0.15214564  0.15136541  0.15058518  0.14980494  0.14980494
  0.14928479  0.14824447  0.14564369  0.14304291  0.14252276  0.1420026
  0.14096229  0.14070221  0.13992198  0.13940182  0.13914174  0.13914174
  0.13836151  0.13810143  0.13524057  0.13472042  0.13420026  0.13315995
  0.13289987  0.13237971  0.13237971  0.13237971  0.12717815  0.12613784
  0.12613784  0.12613784  0.12535761  0.12353706  0.11677503  0.11521456
  0.11235371  0.11183355  0.11079324  0.11053316  0.11053316  0.10975293
  0.10897269  0.10871261  0.10871261  0.10819246  0.1076723   0.10689207
  0.10637191  0.10585176  0.10585176  0.10585176  0.10507152  0.10481144
  0.10481144  0.10429129  0.08062419  0.08010403  0.07906372  0.07828349
  0.07750325  0.07698309  0.07594278  0.0756827   0.07516255  0.07516255
  0.07464239  0.07412224  0.07308192  0.07074122  0.07074122  0.07074122
  0.06684005  0.0663199   0.06475943  0.06475943  0.05903771  0.05721717
  0.05669701  0.05669701  0.05669701  0.05591678  0.05019506  0.0496749
  0.03927178  0.03719116  0.03328999  0.03172952  0.        ]","[ 0.34032616  0.3405554   0.34103786  0.34132427  0.34152417  0.3415508
  0.34160918  0.34161766  0.34174077  0.34194318  0.34203746  0.34204345
  0.34225505  0.3422859   0.34231566  0.34232168  0.34232737  0.34234341
  0.3423746   0.34251313  0.34259095  0.342594    0.34262763  0.34264124
  0.34264694  0.34265295  0.34267448  0.34276812  0.3428832   0.3429087
  0.34293544  0.34294733  0.34297267  0.34297687  0.34318124  0.3431886
  0.34322704  0.34322853  0.34323206  0.34324025  0.34325073  0.34330084
  0.34330947  0.34350473  0.34350721  0.34351196  0.34356209  0.34357071
  0.34357073  0.34358217  0.34358243  0.34359301  0.34359584  0.34359676
  0.34362948  0.34364121  0.34365169  0.34371484  0.34382326  0.3438435
  0.34384953  0.34386581  0.34389968  0.3439023   0.34390256  0.34390832
  0.34391307  0.34391403  0.34392452  0.34396136  0.34397185  0.34397712
  0.34398358  0.34407093  0.34412553  0.34413087  0.34413179  0.34417548
  0.34418124  0.344186    0.34418612  0.34419933  0.34421995  0.34422859
  0.34423334  0.3442343   0.34424033  0.3442448   0.34425083  0.34427754
  0.34430389  0.34441991  0.34442602  0.34448844  0.34450018  0.34450121
  0.34450164  0.34451069  0.34451338  0.34452388  0.34456075  0.34456376
  0.3445655   0.34457125  0.34457696  0.34458299  0.34459225  0.34459504
  0.34459597  0.34477333  0.34477505  0.34481056  0.34481206  0.34481906
  0.34483122  0.34483693  0.34484442  0.34485617  0.34490356  0.34494418
  0.34509398  0.34510449  0.34511624  0.34512802  0.34513344  0.34514565
  0.34516365  0.34517109  0.34517686  0.34519658  0.34519937  0.34526551
  0.34530781  0.34541652  0.34542357  0.34542636  0.34543416  0.34543704
  0.34555111  0.34555399  0.34556343  0.34559185  0.34559639  0.34559732
  0.34562193  0.3456288   0.34563068  0.34564665  0.34566237  0.3457811
  0.34579002  0.34579053  0.34580661  0.34585593  0.34585781  0.34587327
  0.34587379  0.34588951  0.34591063  0.34592268  0.34614224  0.34617376
  0.3462363   0.34630657  0.3463103   0.34632423  0.34633811  0.34634825
  0.34646361  0.34655055  0.34656546  0.34659554  0.34659834  0.34661321
  0.34663723  0.34664331  0.34667962  0.34671971  0.34680058  0.3468253
  0.34684046  0.34686812  0.34691021  0.34693241  0.34694001  0.34700884
  0.34708975  0.34711447  0.34715689  0.34717     0.34717227  0.347197
  0.3472099   0.34725456  0.34727793  0.34732437  0.34739063  0.34744619
  0.3474556   0.34746158  0.34746309  0.34747632  0.34752047  0.34752649
  0.34752876  0.34754188  0.34756728  0.34759742  0.34760972  0.34764388
  0.34764668  0.34764759  0.34764986  0.34768003  0.34769789  0.34776575
  0.3478182   0.34784835  0.34788689  0.34789462  0.3478992   0.34792935
  0.34793337  0.34793708  0.34793935  0.3479695   0.34798181  0.3480197
  0.34806483  0.34811316  0.34813792  0.34814609  0.34815105  0.34816337
  0.34816452  0.3481646   0.34818303  0.34820579  0.34821895  0.34827144
  0.34828568  0.3483016   0.34830934  0.34835182  0.34835449  0.34848077
  0.34848323  0.34849073  0.34858028  0.34859135  0.34862927  0.34863893
  0.34864159  0.34866022  0.34867177  0.34867697  0.34867874  0.34871995
  0.34885706  0.34891313  0.34896166  0.349025    0.3490947   0.34911323
  0.34920435  0.34921751  0.34923247  0.34923356  0.34926885  0.34928798
  0.34930651  0.34938204  0.3494      0.34940058  0.34943519  0.34948548
  0.34950394  0.34950561  0.34960678  0.34966546  0.34971555  0.34972282
  0.34975754  0.34976068  0.34976073  0.34977509  0.3498662   0.34990033
  0.34992036  0.34994152  0.34995044  0.34995593  0.34998112  0.34998197
  0.34999245  0.34999559  0.35000052  0.3500104   0.35004068  0.35006823
  0.3500908   0.35013197  0.35013281  0.35013595  0.35015076  0.35016437
  0.35016932  0.35020802  0.35022657  0.35027567  0.35029373  0.35031688
  0.35033392  0.35033441  0.35035341  0.3503565   0.35036634  0.35036783
  0.35037097  0.35038455  0.35039852  0.35040167  0.35041721  0.35042559
  0.35042609  0.35042924  0.35044867  0.35045181  0.35047027  0.35049384
  0.35056499  0.35056901  0.3505861   0.35061921  0.35062777  0.35063677
  0.3506612   0.3506642   0.35066435  0.35066483  0.35066936  0.35068419
  0.35068693  0.35069191  0.35069505  0.35069677  0.35070506  0.35071449
  0.35071763  0.35071899  0.35071981  0.35072253  0.35072363  0.35072748
  0.35072897  0.3507419   0.3507583   0.35075968  0.35077976  0.35078726
  0.35080985  0.35081103  0.35083412  0.35089258  0.3509301   0.35093025
  0.35094384  0.35098028  0.35098585  0.3509859   0.35098841  0.35098904
  0.3509949   0.35100028  0.351008    0.35102232  0.35102234  0.35102249
  0.35104508  0.35105321  0.3510537   0.35106993  0.3510758   0.35109252
  0.35113881  0.35114529  0.35122369  0.35122433  0.35123556  0.35124643
  0.35127995  0.35128837  0.35128851  0.351289    0.35129389  0.35131111
  0.35131341  0.35131597  0.35131646  0.3513166   0.35133646  0.35133857
  0.3513392   0.35134733  0.35136172  0.35137307  0.35137477  0.35138062
  0.35142084  0.35143297  0.35147512  0.35148199  0.35148212  0.3514937
  0.35151788  0.35157451  0.35157953  0.35158209  0.35158258  0.35158273
  0.35158811  0.3516047   0.35160485  0.35160534  0.35160702  0.35163231
  0.3516328   0.35163336  0.35163922  0.35164094  0.35165233  0.35165597
  0.35166668  0.35167439  0.35168944  0.35169114  0.351697    0.35172019
  0.35174766  0.35187642  0.35189145  0.35189855  0.35189919  0.35193357
  0.35194669  0.3519557   0.35196861  0.35198318  0.35199074  0.35199137
  0.35199195  0.35201408  0.35201457  0.35201836  0.35201885  0.352193
  0.3522274   0.35222754  0.35224123  0.35224953  0.35225017  0.3522626
  0.35228473  0.35228537  0.35230858  0.35252148  0.35254363  0.35254412
  0.35254426  0.35257933  0.35260255  0.35283832]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 10, 'max_depth': 5}",3,"[ 0.3827775   0.38276892  0.38274557 ...,  0.83333333  0.          1.        ]","[ 1.          0.99947984  0.99921977 ...,  0.00260078  0.          0.        ]","[ 0.33942093  0.33962305  0.33971367 ...,  0.35429045  0.35429547
  0.35440926]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 10, 'max_depth': 10}",3,"[ 0.38247289  0.38241146  0.38235001 ...,  0.          0.          1.        ]","[ 1.          0.99973992  0.99947984 ...,  0.          0.          0.        ]","[ 0.33872307  0.33872468  0.33876001 ...,  0.35556668  0.35585209
  0.35585392]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 10, 'max_depth': 20}",3,"[ 0.34695903  0.3469001   0.34693141 ...,  0.          0.          1.        ]","[ 1.          0.99973992  0.99973992 ...,  0.          0.          0.        ]","[ 0.33849419  0.33849619  0.33849671 ...,  0.35585321  0.35586929
  0.35587116]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 10, 'max_depth': 50}",3,"[ 0.34702166  0.34696272  0.34699404 ...,  0.4         1.          1.        ]","[  1.00000000e+00   9.99739922e-01   9.99739922e-01 ...,   5.20156047e-04
   5.20156047e-04   0.00000000e+00]","[ 0.3384957   0.33849578  0.33849663 ...,  0.3558544   0.35585447
  0.35586156]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 10, 'max_depth': 100}",3,"[ 0.3473979   0.34727996  0.34734273 ...,  0.          0.          1.        ]","[ 1.          0.99947984  0.99947984 ...,  0.          0.          0.        ]","[ 0.33849768  0.33849769  0.33849771 ...,  0.35487043  0.35586176
  0.35586535]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 100, 'max_depth': 1}",3,"[ 0.4876966   0.48774914  0.48774603  0.48786377  0.48764331  0.48743783
  0.48702212  0.48675285  0.48678131  0.48677792  0.48694869  0.4872291
  0.48716295  0.48681148  0.48674512  0.48674169  0.48607858  0.48607496
  0.48596423  0.48608389  0.48601307  0.48592379  0.48599366  0.48605788
  0.48583157  0.48582781  0.48552072  0.48531561  0.48537623  0.48552368
  0.48556921  0.48551891  0.48570278  0.48564397  0.48923342  0.48206368
  0.48202479  0.49563145  0.49543107  0.49598394  0.49556809  0.49575414
  0.4961335   0.49722814  1.        ]","[ 1.          0.99921977  0.99895969  0.99843953  0.99557867  0.99401821
  0.99063719  0.98907672  0.98647594  0.98621586  0.98491547  0.98231469
  0.98205462  0.97919376  0.97893368  0.9786736   0.9716515   0.97139142
  0.9680104   0.96749025  0.96697009  0.96514954  0.95656697  0.95656697
  0.95422627  0.95396619  0.95058518  0.94980494  0.94954486  0.94642393
  0.94512354  0.94174252  0.94096229  0.92379714  0.8863459   0.62210663
  0.60676203  0.32457737  0.3243173   0.32119636  0.31989597  0.31885566
  0.31703511  0.30325098  0.        ]","[ 0.3335323   0.33358159  0.33394143  0.33397275  0.33438809  0.33484828
  0.33573452  0.33616897  0.33893261  0.33932685  0.34376643  0.34640505
  0.34698882  0.34733315  0.34778826  0.34819392  0.34824287  0.34865366
  0.34884103  0.34906649  0.34946629  0.35088002  0.35089379  0.35129455
  0.35136475  0.35176575  0.3523065   0.35275708  0.3531588   0.35321466
  0.35324172  0.35358327  0.35361663  0.35362814  0.35403032  0.35587646
  0.35681594  0.35773813  0.35821796  0.35874511  0.35925614  0.36068768
  0.36206531  0.36254767]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 100, 'max_depth': 3}",3,"[ 0.48788225  0.48781726  0.48775225 ...,  0.          0.          1.        ]","[ 1.          0.99973992  0.99947984 ...,  0.          0.          0.        ]","[ 0.32417329  0.32418344  0.32438314 ...,  0.38284065  0.38286715
  0.38289493]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 100, 'max_depth': 5}",3,"[ 0.48782035  0.48775536  0.48781726 ...,  0.          0.          1.        ]","[ 1.          0.99973992  0.99973992 ...,  0.          0.          0.        ]","[ 0.32278504  0.3230136   0.32325467 ...,  0.38946774  0.38958807
  0.38962977]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 100, 'max_depth': 10}",3,"[ 0.48800609  0.4879411   0.48787609 ...,  0.          0.          1.        ]","[ 1.          0.99973992  0.99947984 ...,  0.          0.          0.        ]","[ 0.32227395  0.32228231  0.32233456 ...,  0.39595462  0.39595617
  0.39595637]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 100, 'max_depth': 20}",3,"[ 0.48899911  0.48893411  0.4888691  ...,  0.          0.          1.        ]","[ 1.          0.99973992  0.99947984 ...,  0.          0.          0.        ]","[ 0.32160929  0.32166523  0.32178976 ...,  0.39982804  0.40024921
  0.4002534 ]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 100, 'max_depth': 50}",3,"[ 0.4870171   0.48695212  0.48701381 ...,  0.          0.          1.        ]","[ 1.          0.99973992  0.99973992 ...,  0.          0.          0.        ]","[ 0.3175365   0.31756379  0.31756598 ...,  0.39856429  0.39951522
  0.40234496]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 100, 'max_depth': 100}",3,"[ 0.488378    0.48831301  0.48837505 ...,  0.          0.          1.        ]","[ 1.          0.99973992  0.99973992 ...,  0.          0.          0.        ]","[ 0.3184567   0.31846118  0.31846269 ...,  0.40024845  0.40027142
  0.40127872]",0.5
GB,"{'subsample': 0.1, 'learning_rate': 0.001, 'n_estimators': 1000, 'max_depth': 1}",3,"[ 0.4876966   0.48763161  0.48769348 ...,  0.6875      0.8         1.        ]","[ 1.          0.99973992  0.99973992 ...,  0.00286086  0.00208062  0.        ]","[ 0.23646099  0.23707875  0.23836507 ...,  0.45830063  0.45833294
  0.45858412]",0.5
