centroid,beat_num,district,distance_value,distance,start_address,start_lat,start_lng,end_address,end_lat,end_lng,time,time_text,date
"(41.972868091, -87.6516923477)",2413,24,12478,7.8 mi,"800-840 W Margate Terrace, Chicago, IL 60640, USA",41.972453,-87.6516704,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1321,22 mins,02/25/2016
"(41.9745861739, -87.890051646)",1711,17,32505,20.2 mi,"10000 Bessie Coleman Dr, Chicago, IL 60666, USA",41.97479430000001,-87.8895883,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1872,31 mins,02/25/2016
"(41.9745861739, -87.890051646)",1711,17,24316,15.1 mi,"10000 Bessie Coleman Dr, Chicago, IL 60666, USA",41.97479430000001,-87.8895883,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1508,25 mins,02/25/2016
"(41.9749431312, -87.8998354634)",2013,20,33768,21.0 mi,"1-99 Upper Level T3 St, Chicago, IL 60666, USA",41.9769453,-87.9013176,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1922,32 mins,02/25/2016
"(41.9749431312, -87.8998354634)",2013,20,25579,15.9 mi,"1-99 Upper Level T3 St, Chicago, IL 60666, USA",41.9769453,-87.9013176,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1558,26 mins,02/25/2016
"(41.97479748, -87.9066322732)",2012,20,34107,21.2 mi,"1-99 Upper Level T2 St, Chicago, IL 60666, USA",41.9767908,-87.904835,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2009,33 mins,02/25/2016
"(41.97479748, -87.9066322732)",2012,20,25918,16.1 mi,"1-99 Upper Level T2 St, Chicago, IL 60666, USA",41.9767908,-87.904835,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1645,27 mins,02/25/2016
"(41.9726720758, -87.6628394798)",3100,31,20416,12.7 mi,"1333-1345 W Argyle St, Chicago, IL 60640, USA",41.9726191,-87.6628374,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1490,25 mins,02/25/2016
"(41.9726720758, -87.6628394798)",3100,31,9152,5.7 mi,"1333-1345 W Argyle St, Chicago, IL 60640, USA",41.9726191,-87.6628374,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1468,24 mins,02/25/2016
"(41.9724106883, -87.67605235)",2011,20,21508,13.4 mi,"1854-1898 W Argyle St, Chicago, IL 60640, USA",41.9724456,-87.676053,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1648,27 mins,02/25/2016
"(41.9724106883, -87.67605235)",2011,20,9299,5.8 mi,"1854-1898 W Argyle St, Chicago, IL 60640, USA",41.9724456,-87.676053,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1442,24 mins,02/25/2016
"(41.9723201654, -87.693776082)",1623,16,19656,12.2 mi,"5011 N Rockwell St, Chicago, IL 60625, USA",41.9724119,-87.69377899999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1729,29 mins,02/25/2016
"(41.9723201654, -87.693776082)",1623,16,11467,7.1 mi,"5011 N Rockwell St, Chicago, IL 60625, USA",41.9724119,-87.69377899999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1364,23 mins,02/25/2016
"(41.9065723948, -87.6970096581)",2032,20,12927,8.0 mi,"2798 W Hirsch St, Chicago, IL 60622, USA",41.906566,-87.69696549999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1180,20 mins,02/25/2016
"(41.9065723948, -87.6970096581)",2032,20,3593,2.2 mi,"2798 W Hirsch St, Chicago, IL 60622, USA",41.906566,-87.69696549999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,569,9 mins,02/25/2016
"(41.9001610693, -87.6387068114)",1213,12,11081,6.9 mi,"1000 N Sedgwick St, Chicago, IL 60610, USA",41.9004491,-87.6388345,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,878,15 mins,02/25/2016
"(41.9001610693, -87.6387068114)",1213,12,2862,1.8 mi,"1000 N Sedgwick St, Chicago, IL 60610, USA",41.9004491,-87.6388345,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,503,8 mins,02/25/2016
"(41.8993599345, -87.6615457699)",2031,20,9408,5.8 mi,"920 N Elizabeth St, Chicago, IL 60642, USA",41.8993395,-87.66154569999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,637,11 mins,02/25/2016
"(41.8993599345, -87.6615457699)",2031,20,891,0.6 mi,"920 N Elizabeth St, Chicago, IL 60642, USA",41.8993395,-87.66154569999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,173,3 mins,02/25/2016
"(41.8994859582, -87.6808388811)",1423,14,10796,6.7 mi,"2114-2116 W Augusta Blvd, Chicago, IL 60622, USA",41.89947480000001,-87.68083879999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,829,14 mins,02/25/2016
"(41.8994859582, -87.6808388811)",1423,14,1463,0.9 mi,"2114-2116 W Augusta Blvd, Chicago, IL 60622, USA",41.89947480000001,-87.68083879999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,217,4 mins,02/25/2016
"(41.8992777741, -87.6980363556)",1212,12,12220,7.6 mi,"999 N Mozart St, Chicago, IL 60622, USA",41.8992663,-87.6980339,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1055,18 mins,02/25/2016
"(41.8992777741, -87.6980363556)",1212,12,2886,1.8 mi,"999 N Mozart St, Chicago, IL 60622, USA",41.8992663,-87.6980339,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,444,7 mins,02/25/2016
"(41.8964015116, -87.7114721503)",1211,12,13805,8.6 mi,"823-831 N Homan Ave, Chicago, IL 60651, USA",41.8964022,-87.7114501,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1108,18 mins,02/25/2016
"(41.8964015116, -87.7114721503)",1211,12,3699,2.3 mi,"823-831 N Homan Ave, Chicago, IL 60651, USA",41.8964022,-87.7114501,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,602,10 mins,02/25/2016
"(41.8981435336, -87.7212866341)",1121,11,14805,9.2 mi,"929-931 N Hamlin Ave, Chicago, IL 60651, USA",41.8981441,-87.7212784,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1157,19 mins,02/25/2016
"(41.8981435336, -87.7212866341)",1121,11,4711,2.9 mi,"929-931 N Hamlin Ave, Chicago, IL 60651, USA",41.8981441,-87.7212784,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,752,13 mins,02/25/2016
"(41.8950881217, -87.7359229569)",1112,11,15741,9.8 mi,"808 N Kostner Ave, Chicago, IL 60651, USA",41.8950878,-87.7359302,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1265,21 mins,02/25/2016
"(41.8950881217, -87.7359229569)",1112,11,5638,3.5 mi,"808 N Kostner Ave, Chicago, IL 60651, USA",41.8950878,-87.7359302,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,855,14 mins,02/25/2016
"(41.8977016469, -87.750771899)",1524,15,17302,10.8 mi,"4956 W Walton St, Chicago, IL 60651, USA",41.8977118,-87.750755,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1357,23 mins,02/25/2016
"(41.8977016469, -87.750771899)",1524,15,7156,4.4 mi,"4956 W Walton St, Chicago, IL 60651, USA",41.8977118,-87.750755,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1070,18 mins,02/25/2016
"(41.8966803086, -87.760546479)",1111,11,18222,11.3 mi,"5366-5398 W Iowa St, Chicago, IL 60651, USA",41.8967161,-87.7605464,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1400,23 mins,02/25/2016
"(41.8966803086, -87.760546479)",1111,11,7863,4.9 mi,"5366-5398 W Iowa St, Chicago, IL 60651, USA",41.8967161,-87.7605464,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1173,20 mins,02/25/2016
"(41.896555308, -87.7703173)",1531,15,19815,12.3 mi,"863-899 N Menard Ave, Chicago, IL 60651, USA",41.89655519999999,-87.7703088,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1420,24 mins,02/25/2016
"(41.896555308, -87.7703173)",1531,15,8666,5.4 mi,"863-899 N Menard Ave, Chicago, IL 60651, USA",41.89655519999999,-87.7703088,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1279,21 mins,02/25/2016
"(41.8981840893, -87.6227683045)",1511,15,11210,7.0 mi,"835 N Michigan Ave, Chicago, IL 60611, USA",41.8981873,-87.6226272,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,962,16 mins,02/25/2016
"(41.8981840893, -87.6227683045)",1511,15,3966,2.5 mi,"835 N Michigan Ave, Chicago, IL 60611, USA",41.8981873,-87.6226272,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,859,14 mins,02/25/2016
"(41.8964988209, -87.6312052486)",1833,18,10793,6.7 mi,"753-799 N Clark St, Chicago, IL 60654, USA",41.8964983,-87.6312399,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,818,14 mins,02/25/2016
"(41.8964988209, -87.6312052486)",1833,18,4275,2.7 mi,"753-799 N Clark St, Chicago, IL 60654, USA",41.8964983,-87.6312399,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,554,9 mins,02/25/2016
"(41.8917285704, -87.6360449722)",1832,18,10204,6.3 mi,"308-318 W Grand Ave, Chicago, IL 60654, USA",41.8915818,-87.6360411,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,681,11 mins,02/25/2016
"(41.8917285704, -87.6360449722)",1832,18,3686,2.3 mi,"308-318 W Grand Ave, Chicago, IL 60654, USA",41.8915818,-87.6360411,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,418,7 mins,02/25/2016
"(41.8924008799, -87.6162996479)",1831,18,11250,7.0 mi,"420 E Ohio St, Chicago, IL 60611, USA",41.89265270000001,-87.6163076,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,901,15 mins,02/25/2016
"(41.8924008799, -87.6162996479)",1831,18,5500,3.4 mi,"420 E Ohio St, Chicago, IL 60611, USA",41.89265270000001,-87.6163076,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,866,14 mins,02/25/2016
"(41.8905014157, -87.6489201072)",1834,18,7859,4.9 mi,"451-453 N Green St, Chicago, IL 60642, USA",41.890504,-87.648753,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,588,10 mins,02/25/2016
"(41.8905014157, -87.6489201072)",1834,18,1927,1.2 mi,"451-453 N Green St, Chicago, IL 60642, USA",41.890504,-87.648753,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,335,6 mins,02/25/2016
"(41.8908253414, -87.6644598908)",1223,12,9247,5.7 mi,"1459-1461 W Grand Ave, Chicago, IL 60642, USA",41.8910017,-87.66446359999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,798,13 mins,02/25/2016
"(41.8908253414, -87.6644598908)",1223,12,845,0.5 mi,"1459-1461 W Grand Ave, Chicago, IL 60642, USA",41.8910017,-87.66446359999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,148,2 mins,02/25/2016
"(41.8921449363, -87.6892665472)",1214,12,11257,7.0 mi,"644 N Campbell Ave, Chicago, IL 60612, USA",41.8921224,-87.6891902,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,960,16 mins,02/25/2016
"(41.8921449363, -87.6892665472)",1214,12,2442,1.5 mi,"644 N Campbell Ave, Chicago, IL 60612, USA",41.8921224,-87.6891902,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,373,6 mins,02/25/2016
"(41.8853184362, -87.7209693444)",1222,12,13378,8.3 mi,"310 N Hamlin Ave, Chicago, IL 60624, USA",41.8853185,-87.7209146,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,949,16 mins,02/25/2016
"(41.8853184362, -87.7209693444)",1222,12,5689,3.5 mi,"310 N Hamlin Ave, Chicago, IL 60624, USA",41.8853185,-87.7209146,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,753,13 mins,02/25/2016
"(41.887424364, -87.7504273834)",1215,12,16121,10.0 mi,"369-399 N Lavergne Ave, Chicago, IL 60644, USA",41.8874242,-87.7504194,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1170,20 mins,02/25/2016
"(41.887424364, -87.7504273834)",1215,12,8200,5.1 mi,"369-399 N Lavergne Ave, Chicago, IL 60644, USA",41.8874242,-87.7504194,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1050,18 mins,02/25/2016
"(41.8867263002, -87.760195624)",122,1,17127,10.6 mi,"329-331 N Long Ave, Chicago, IL 60644, USA",41.886724,-87.7603067,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1239,21 mins,02/25/2016
"(41.8867263002, -87.760195624)",122,1,11805,7.3 mi,"329-331 N Long Ave, Chicago, IL 60644, USA",41.886724,-87.7603067,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1154,19 mins,02/25/2016
"(41.8866082966, -87.7699790929)",1221,12,18071,11.2 mi,"301 N Menard Ave, Chicago, IL 60644, USA",41.8866219,-87.769971,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1258,21 mins,02/25/2016
"(41.8866082966, -87.7699790929)",1221,12,9824,6.1 mi,"301 N Menard Ave, Chicago, IL 60644, USA",41.8866219,-87.769971,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1265,21 mins,02/25/2016
"(41.8844787685, -87.7116175207)",1532,15,12531,7.8 mi,"3401 W Lake St, Chicago, IL 60624, USA",41.8845991,-87.71160580000002,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,924,15 mins,02/25/2016
"(41.8844787685, -87.7116175207)",1532,15,4884,3.0 mi,"3401 W Lake St, Chicago, IL 60624, USA",41.8845991,-87.71160580000002,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,644,11 mins,02/25/2016
"(41.8791571594, -87.6196208829)",1122,11,7403,4.6 mi,"323-343 E Jackson Dr, Chicago, IL 60605, USA",41.8783456,-87.61958179999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,587,10 mins,02/25/2016
"(41.8791571594, -87.6196208829)",1122,11,6541,4.1 mi,"140 S Columbus Dr, Chicago, IL 60603, USA",41.8791425,-87.6207254,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,740,12 mins,02/25/2016
"(41.8855828348, -87.6275235422)",1114,11,9089,5.6 mi,"1-33 E Lake St, Chicago, IL 60601, USA",41.8857651,-87.62751949999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,848,14 mins,02/25/2016
"(41.8855828348, -87.6275235422)",1114,11,5186,3.2 mi,"1-33 E Lake St, Chicago, IL 60601, USA",41.8857651,-87.62751949999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,761,13 mins,02/25/2016
"(41.8836919269, -87.6791573065)",1523,15,9599,6.0 mi,"116A N Hoyne Ave, Chicago, IL 60612, USA",41.8836927,-87.67913349999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,804,13 mins,02/25/2016
"(41.8836919269, -87.6791573065)",1523,15,2706,1.7 mi,"116A N Hoyne Ave, Chicago, IL 60612, USA",41.8836927,-87.67913349999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,423,7 mins,02/25/2016
"(41.8847595849, -87.6963753298)",1512,15,11140,6.9 mi,"201-237 N California Ave, Chicago, IL 60612, USA",41.8847599,-87.69638119999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,876,15 mins,02/25/2016
"(41.8847595849, -87.6963753298)",1512,15,3650,2.3 mi,"201-237 N California Ave, Chicago, IL 60612, USA",41.8847599,-87.69638119999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,499,8 mins,02/25/2016
"(41.8814530841, -87.6343454974)",1123,11,7699,4.8 mi,"201-299 W Arcade Pl, Chicago, IL 60606, USA",41.8812778,-87.6343427,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,592,10 mins,02/25/2016
"(41.8814530841, -87.6343454974)",1123,11,4573,2.8 mi,"201-299 W Arcade Pl, Chicago, IL 60606, USA",41.8812778,-87.6343427,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,553,9 mins,02/25/2016
"(41.8848540422, -87.7306941422)",114,1,14158,8.8 mi,"252 N Keeler Ave, Chicago, IL 60624, USA",41.88485410000001,-87.7306892,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1112,19 mins,02/25/2016
"(41.8848540422, -87.7306941422)",114,1,6613,4.1 mi,"252 N Keeler Ave, Chicago, IL 60624, USA",41.88485410000001,-87.7306892,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,928,15 mins,02/25/2016
"(41.8822581208, -87.740437309)",111,1,14732,9.2 mi,"100-198 N Kenton Ave, Chicago, IL 60624, USA",41.88225629999999,-87.7401474,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1034,17 mins,02/25/2016
"(41.8822581208, -87.740437309)",111,1,7735,4.8 mi,"100-198 N Kenton Ave, Chicago, IL 60624, USA",41.88225629999999,-87.7401474,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1017,17 mins,02/25/2016
"(41.8805323992, -87.6415539823)",333,3,7485,4.7 mi,"555 W Monroe St, Chicago, IL 60661, USA",41.8805469,-87.6415541,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,591,10 mins,02/25/2016
"(41.8805323992, -87.6415539823)",333,3,4380,2.7 mi,"555 W Monroe St, Chicago, IL 60661, USA",41.8805469,-87.6415541,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,511,9 mins,02/25/2016
"(41.8826468388, -87.6600652851)",1113,11,8014,5.0 mi,"1301-1321 W Washington Blvd, Chicago, IL 60607, USA",41.8829421,-87.66006949999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,655,11 mins,02/25/2016
"(41.8826468388, -87.6600652851)",1113,11,2216,1.4 mi,"1301-1321 W Washington Blvd, Chicago, IL 60607, USA",41.8829421,-87.66006949999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,374,6 mins,02/25/2016
"(41.8813518703, -87.6276340819)",121,1,8320,5.2 mi,"54 S State St, Chicago, IL 60603, USA",41.8813013,-87.6277891,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,695,12 mins,02/25/2016
"(41.8813518703, -87.6276340819)",121,1,5120,3.2 mi,"39-55 S State St, Chicago, IL 60603, USA",41.8813458,-87.6277922,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,707,12 mins,02/25/2016
"(41.8706468994, -87.6506497326)",1224,12,5938,3.7 mi,"945 S Morgan St, Chicago, IL 60607, USA",41.8705458,-87.6510897,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,511,9 mins,02/25/2016
"(41.8706468994, -87.6506497326)",1224,12,5529,3.4 mi,"945 S Morgan St, Chicago, IL 60607, USA",41.8705458,-87.6510897,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,696,12 mins,02/25/2016
"(41.8740220663, -87.7597082138)",112,1,16534,10.3 mi,"5409 W Congress Pkwy, Chicago, IL 60644, USA",41.8738762,-87.7597053,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1075,18 mins,02/25/2016
"(41.8740220663, -87.7597082138)",112,1,11212,7.0 mi,"5409 W Congress Pkwy, Chicago, IL 60644, USA",41.8738762,-87.7597053,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,989,16 mins,02/25/2016
"(41.8738220074, -87.7695013235)",131,1,17099,10.6 mi,"390-450 S Golf Dr, Chicago, IL 60644, USA",41.8745659,-87.7687768,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1076,18 mins,02/25/2016
"(41.8738220074, -87.7695013235)",131,1,11777,7.3 mi,"390-450 S Golf Dr, Chicago, IL 60644, USA",41.8745659,-87.7687768,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,990,17 mins,02/25/2016
"(41.879504374, -87.7305375609)",1232,12,13565,8.4 mi,"100-128 S Keeler Ave, Chicago, IL 60624, USA",41.8795043,-87.73052030000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,959,16 mins,02/25/2016
"(41.879504374, -87.7305375609)",1232,12,8243,5.1 mi,"100-128 S Keeler Ave, Chicago, IL 60624, USA",41.8795043,-87.73052030000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,873,15 mins,02/25/2016
"(41.8283368939, -87.6973189607)",911,9,9250,5.7 mi,"3576-3598 S Francisco Ave, Chicago, IL 60632, USA",41.82833919999999,-87.6972091,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,585,10 mins,02/25/2016
"(41.8283368939, -87.6973189607)",911,9,14043,8.7 mi,"3576-3598 S Francisco Ave, Chicago, IL 60632, USA",41.82833919999999,-87.6972091,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1240,21 mins,02/25/2016
"(41.8275129511, -87.6122215067)",1522,15,1627,1.0 mi,"567 E 37th St, Chicago, IL 60653, USA",41.82752319999999,-87.61222219999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,292,5 mins,02/25/2016
"(41.8275129511, -87.6122215067)",1522,15,11790,7.3 mi,"567 E 37th St, Chicago, IL 60653, USA",41.82752319999999,-87.61222219999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1077,18 mins,02/25/2016
"(41.822668213, -87.6245501811)",215,2,1107,0.7 mi,"3900-3998 S Wabash Ave, Chicago, IL 60653, USA",41.8226654,-87.624792,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,160,3 mins,02/25/2016
"(41.822668213, -87.6245501811)",215,2,11259,7.0 mi,"3900-3998 S Wabash Ave, Chicago, IL 60653, USA",41.8226654,-87.624792,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,904,15 mins,02/25/2016
"(41.8128466873, -87.7143841978)",1513,15,10800,6.7 mi,"4408-4514 S Drake Ave, Chicago, IL 60632, USA",41.81289599999999,-87.7125559,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,835,14 mins,02/25/2016
"(41.8128466873, -87.7143841978)",1513,15,15593,9.7 mi,"4408-4514 S Drake Ave, Chicago, IL 60632, USA",41.81289599999999,-87.7125559,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1490,25 mins,02/25/2016
"(41.8203728749, -87.6058452101)",1115,11,2985,1.9 mi,"817 E 41st St, Chicago, IL 60653, USA",41.8204997,-87.6058468,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,470,8 mins,02/25/2016
"(41.8203728749, -87.6058452101)",1115,11,13137,8.2 mi,"817 E 41st St, Chicago, IL 60653, USA",41.8204997,-87.6058468,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1214,20 mins,02/25/2016
"(41.8078295213, -87.7330519795)",212,2,13676,8.5 mi,"4334-4340 W 47th St, Chicago, IL 60632, USA",41.8077427,-87.73305040000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,831,14 mins,02/25/2016
"(41.8078295213, -87.7330519795)",212,2,18470,11.5 mi,"4334-4340 W 47th St, Chicago, IL 60632, USA",41.8077427,-87.73305040000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1486,25 mins,02/25/2016
"(41.8162597942, -87.6427157336)",213,2,2930,1.8 mi,"646-648 W 43rd St, Chicago, IL 60609, USA",41.8162307,-87.642715,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,372,6 mins,02/25/2016
"(41.8162597942, -87.6427157336)",213,2,12651,7.9 mi,"646-648 W 43rd St, Chicago, IL 60609, USA",41.8162307,-87.642715,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1002,17 mins,02/25/2016
"(41.8158551655, -87.6697329972)",821,8,5184,3.2 mi,"1743 W 43rd St, Chicago, IL 60609, USA",41.8158226,-87.66973250000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,634,11 mins,02/25/2016
"(41.8158551655, -87.6697329972)",821,8,9379,5.8 mi,"1743 W 43rd St, Chicago, IL 60609, USA",41.8158226,-87.66973250000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1392,23 mins,02/25/2016
"(41.8191731259, -87.6942577945)",214,2,8481,5.3 mi,"2725 W 41st St, Chicago, IL 60632, USA",41.8192801,-87.69426059999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,760,13 mins,02/25/2016
"(41.8191731259, -87.6942577945)",214,2,9625,6.0 mi,"2725 W 41st St, Chicago, IL 60632, USA",41.8192801,-87.69426059999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1396,23 mins,02/25/2016
"(41.8023440785, -87.7501596342)",815,8,15526,9.6 mi,"4901-4999 S Leclaire Ave, Chicago, IL 60638, USA",41.8023409,-87.7503426,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,891,15 mins,02/25/2016
