officer_id,centrality_score
4236,0.0001120699
6223,0
4702,0.0033620979
7080,0.0003362098
2887,0.0010086294
8907,0.0012327692
7135,0.0003362098
4624,0.0006724196
2451,0.0001120699
1440,0.001568979
1987,0.0001120699
5927,0.0006724196
3414,0.0001120699
2315,0.0001120699
8550,0.0001120699
486,0.0005603497
5619,0.0001120699
5799,0.0005603497
4867,0
8435,0.0008965595
6504,0
7420,0.0003362098
4379,0.0001120699
1698,0
2573,0.0001120699
1139,0.0001120699
2445,0.0005603497
7171,0.0017931189
16,0.0001120699
1035,0.0012327692
7013,0.0002241399
2661,0.0024655385
6348,0.0002241399
66,0.0003362098
3686,0.0003362098
5973,0
4532,0.0003362098
5063,0.0005603497
6115,0.0001120699
6863,0.001681049
54,0.0002241399
1778,0.0003362098
7019,0.0012327692
3154,0.0001120699
5292,0.0005603497
2615,0.0001120699
3807,0.0005603497
3761,0.0002241399
4517,0.0014569091
6623,0.0040345175
3111,0.0002241399
2806,0.0024655385
8504,0.0005603497
3011,0.0004482797
7918,0.0006724196
222,0.0003362098
4504,0.0007844895
5472,0.0002241399
3896,0.0001120699
695,0.0001120699
7639,0.0004482797
2890,0.0001120699
8076,0.0001120699
4911,0.0004482797
838,0.0002241399
1624,0.001681049
4152,0
566,0.0012327692
1042,0.001568979
8158,0.0003362098
8481,0.001568979
13,0.0002241399
3849,0.0006724196
7732,0.0014569091
1911,0.0004482797
853,0.0004482797
7543,0.0001120699
7031,0.0002241399
6568,0.0002241399
3431,0
4706,0.0042586574
3192,0.0001120699
7588,0.0043707273
4761,0.0013448392
7138,0.0008965595
7919,0.001568979
1918,0
8501,0.0002241399
7661,0.0003362098
6751,0.0002241399
2185,0.001681049
7776,0.0001120699
2214,0.0004482797
2670,0
641,0.0005603497
8417,0.0002241399
7272,0
6247,0
7189,0.001568979
2709,0.0004482797
3554,0.0002241399
4044,0
526,0
2298,0.0017931189
7458,0.001681049
6641,0.0011206993
2157,0.0001120699
4130,0.0004482797
3995,0.0007844895
3412,0
4515,0.0001120699
5756,0.0005603497
3254,0.0002241399
7875,0.0004482797
1102,0.0001120699
7989,0
476,0.0017931189
230,0.0002241399
7932,0
1784,0.001681049
3288,0.0005603497
2643,0.0010086294
3806,0.0020172588
6963,0.0007844895
5735,0
7260,0.0002241399
7590,0.0025776084
6731,0.0007844895
2516,0.0001120699
4678,0
1427,0.0010086294
6044,0.0011206993
1285,0.0001120699
706,0.0001120699
1550,0.003250028
5152,0.0012327692
1880,0.0010086294
311,0.0002241399
917,0.0001120699
3707,0.0002241399
6720,0.0001120699
8910,0.0001120699
8370,0.0021293287
6410,0.0042586574
4434,0.0002241399
6374,0.0033620979
4879,0.0001120699
8211,0.0002241399
5894,0
3129,0.0002241399
7426,0.0002241399
2747,0
5590,0.0026896784
6026,0.0006724196
1435,0.0028017483
2454,0.001568979
1594,0.0005603497
4196,0.0001120699
2083,0.0004482797
2800,0.0013448392
4038,0.0029138182
5739,0.0004482797
479,0.003250028
7461,0.0008965595
1593,0.0003362098
6329,0
3874,0.0003362098
5188,0.0017931189
6072,0
619,0
2568,0
4687,0
6974,0.0010086294
2395,0
5692,0.0013448392
2570,0.0007844895
6861,0.0029138182
8378,0.0006724196
546,0.0008965595
8693,0
2094,0.0005603497
7308,0.0001120699
7664,0.0003362098
7785,0.0028017483
777,0
1484,0.0004482797
2013,0.0002241399
6854,0.0003362098
6063,0
816,0.0002241399
3183,0.0002241399
8095,0.001568979
8222,0.001681049
3838,0.0001120699
1863,0.0002241399
6668,0.0010086294
6660,0.0002241399
1269,0.0006724196
6938,0.0002241399
4420,0.0002241399
421,0.0022413986
251,0.0001120699
1231,0.0002241399
4430,0.0013448392
4646,0.0014569091
7891,0.0003362098
7088,0.0013448392
3387,0.0001120699
8635,0.0012327692
6681,0.0003362098
8090,0.0010086294
6012,0
5430,0.0003362098
8180,0.0001120699
2705,0.0021293287
8753,0.0003362098
2412,0
4096,0.0006724196
1368,0.001681049
1279,0.0010086294
61,0
4017,0.0003362098
2272,0.0010086294
5733,0.0008965595
2045,0
8713,0.0002241399
5473,0.001681049
6870,0.0001120699
3998,0.001681049
6684,0.0001120699
1654,0.0004482797
1348,0.0013448392
5527,0.0043707273
6178,0.0002241399
3728,0.0035862378
4496,0.0002241399
3742,0.0004482797
2827,0.0001120699
6071,0.0003362098
1319,0
7062,0.0007844895
5469,0.0003362098
455,0.0001120699
8873,0.0001120699
2362,0
1282,0.0001120699
2637,0.0002241399
4023,0.0003362098
2768,0.0002241399
7157,0.0001120699
4094,0.0003362098
8401,0.0002241399
812,0.0008965595
1644,0
3793,0.0002241399
5948,0.0002241399
2076,0.0001120699
6460,0.0002241399
6584,0.0002241399
1759,0.0007844895
7071,0
3063,0.0001120699
6555,0.0007844895
4888,0.0004482797
329,0.0001120699
8081,0.0023534686
5877,0.0001120699
6808,0.0029138182
8542,0.0013448392
5521,0.0021293287
511,0.0004482797
586,0.0004482797
6290,0.0002241399
8172,0.0001120699
3307,0
83,0
8324,0.0002241399
4837,0.0044827973
7755,0.0004482797
8116,0
8502,0.0003362098
6806,0.0004482797
8648,0.0001120699
5122,0.0001120699
4924,0.0001120699
8517,0.0001120699
8188,0.0013448392
1443,0.0001120699
1509,0.0003362098
7702,0.0001120699
5779,0.0008965595
3803,0.0001120699
8152,0.0001120699
4380,0.0002241399
4248,0.0003362098
1888,0.0003362098
6632,0.0011206993
2357,0.0001120699
4305,0.0002241399
467,0.0005603497
4480,0
7354,0.0002241399
3911,0.0004482797
2183,0.0002241399
8451,0.0004482797
4346,0
6612,0.0001120699
1495,0
5681,0.0001120699
7802,0
1037,0.0001120699
1260,0.0002241399
5880,0.0007844895
5364,0
7848,0.0004482797
2208,0.0001120699
3403,0.0011206993
5263,0.0001120699
3855,0.0010086294
5626,0
1477,0.0003362098
6744,0.0004482797
3588,0.0001120699
4638,0.0029138182
8459,0.0007844895
6423,0
6514,0.0061638462
1967,0.0005603497
4825,0.0001120699
1711,0.0001120699
7430,0.0001120699
8082,0.0005603497
921,0.0005603497
5971,0.0006724196
6937,0.0003362098
6378,0.0005603497
5580,0
4093,0.0001120699
5247,0.0002241399
6432,0.0007844895
4057,0.0002241399
2506,0.0001120699
138,0.0005603497
7877,0.0001120699
4121,0
3561,0.0010086294
6510,0.0001120699
2166,0.001568979
8358,0.0001120699
7914,0.0001120699
6921,0.0003362098
2406,0.0002241399
5760,0.0003362098
5713,0.0006724196
4559,0.0002241399
4253,0.0001120699
4404,0.0006724196
7089,0.0001120699
643,0.0026896784
8855,0.0005603497
2288,0.0039224476
825,0
1002,0.0001120699
3503,0
8485,0
7656,0.0003362098
2788,0
1547,0
4997,0.0003362098
7935,0.0001120699
757,0.0001120699
4806,0.0006724196
6662,0.0011206993
7474,0
2373,0.0005603497
4158,0.0002241399
3110,0.0013448392
4313,0
6651,0.0001120699
8850,0.0003362098
3378,0.0001120699
5750,0.0001120699
5612,0.0003362098
3163,0.0028017483
8129,0
6307,0.0004482797
2228,0.0005603497
3522,0.0001120699
1977,0.0012327692
1878,0.0006724196
4966,0.0001120699
837,0.0005603497
7900,0.0003362098
7652,0.0005603497
3854,0.0007844895
323,0.0001120699
4004,0
8698,0.0002241399
2132,0.0007844895
5814,0.0002241399
7172,0.0004482797
237,0.0002241399
2207,0.0001120699
6649,0.0001120699
1225,0.0004482797
831,0
5861,0.0003362098
5979,0.0001120699
652,0.0002241399
6212,0.0006724196
5834,0.0001120699
8668,0.0008965595
2361,0.0014569091
7301,0.0006724196
8483,0.0001120699
2471,0.0001120699
8498,0
431,0.0003362098
6895,0.0001120699
2907,0.0008965595
6678,0.001568979
4809,0.0004482797
4667,0.0006724196
4241,0.0001120699
6416,0.0001120699
1757,0.0001120699
1895,0
1668,0.0011206993
6397,0.0013448392
5170,0.0001120699
4425,0.0020172588
872,0.0005603497
8565,0.0012327692
907,0.0002241399
3226,0.0006724196
3176,0.0011206993
3495,0.0001120699
7562,0.0007844895
4147,0.0004482797
2565,0
6595,0.0001120699
3150,0.0002241399
8562,0.0011206993
3266,0
3261,0.0002241399
8440,0.001568979
53,0.0003362098
5761,0.0004482797
7706,0.0028017483
675,0.0022413986
366,0.0002241399
3562,0.0003362098
3871,0.0004482797
2153,0.0013448392
7858,0.0002241399
2125,0.0010086294
4223,0.0023534686
7283,0.0003362098
2753,0.0001120699
3714,0
2628,0.0002241399
2489,0
4980,0.0002241399
3074,0.0006724196
1499,0
7191,0.0023534686
5179,0.0004482797
4721,0.0005603497
1990,0.0004482797
7537,0.0001120699
8320,0.0003362098
3041,0.0013448392
403,0.0013448392
1793,0.0003362098
6106,0.0002241399
6960,0.0002241399
2982,0.0003362098
4433,0.0030258882
6472,0.0008965595
4029,0.0011206993
5991,0.0004482797
4728,0
2192,0.0012327692
6331,0.0011206993
3583,0
3759,0.0003362098
2510,0.0005603497
1498,0
7168,0.0003362098
4759,0.0010086294
530,0.0001120699
4,0.0001120699
7464,0.0001120699
148,0
1418,0
2082,0.001568979
1469,0.0026896784
6635,0.0002241399
1005,0.0002241399
7906,0.0042586574
4984,0
7199,0.0004482797
5039,0.0008965595
4360,0.0010086294
4030,0.0012327692
6792,0.0006724196
690,0.0010086294
3551,0.0014569091
7340,0.0001120699
84,0.0003362098
1618,0.0029138182
2467,0.0003362098
8307,0.0002241399
4122,0.0014569091
8430,0
591,0.0008965595
5795,0
6983,0.0001120699
8885,0.001681049
254,0.0002241399
3130,0
7122,0.0003362098
4081,0.0029138182
4300,0.0002241399
8478,0.0002241399
8365,0.0002241399
2761,0.0002241399
5153,0.0007844895
1307,0.0001120699
17,0.0033620979
4555,0
2921,0.0008965595
4216,0.0003362098
2326,0.0001120699
7341,0.0007844895
7700,0.0001120699
7368,0
6653,0.0001120699
6749,0.0001120699
1771,0.0001120699
4824,0.0011206993
8151,0.001568979
8913,0
2942,0.0006724196
8868,0.0002241399
7349,0.0051552169
760,0.0002241399
5231,0.0005603497
3671,0.0004482797
4717,0.0001120699
2517,0.0002241399
2912,0.0006724196
906,0.0020172588
873,0.0011206993
3612,0.0025776084
1662,0.0020172588
2971,0.001681049
3912,0.0003362098
7600,0.0022413986
3380,0.0017931189
6333,0
5512,0.0001120699
2497,0.0002241399
6251,0.0006724196
1090,0.0001120699
358,0
6101,0.0002241399
6648,0.0007844895
2390,0
953,0
4287,0.0001120699
5641,0.0013448392
4604,0
6756,0.0001120699
5278,0.0012327692
2762,0.0001120699
5387,0
8908,0.0001120699
8448,0.0001120699
1681,0.0003362098
7117,0.0002241399
8844,0.0001120699
3009,0.0005603497
7483,0.0003362098
8357,0.0008965595
4471,0.0001120699
6131,0.0022413986
5112,0.0010086294
1160,0.0005603497
6570,0.0003362098
3452,0.0002241399
6553,0
981,0.0003362098
1125,0.0003362098
7870,0.0002241399
433,0.0005603497
1539,0.0013448392
8393,0.0001120699
7951,0.0020172588
7356,0.0002241399
8514,0.0006724196
192,0.0029138182
2803,0.0003362098
327,0.0001120699
5396,0
7984,0.0003362098
6066,0
91,0.0003362098
4883,0
238,0
8752,0
8830,0.0001120699
3799,0
164,0.0040345175
2299,0.0040345175
7651,0.0003362098
2755,0.0022413986
6279,0.0002241399
4747,0.0017931189
5752,0
6532,0.0024655385
3499,0.0044827973
7690,0.0004482797
3598,0.0004482797
4548,0.001568979
236,0.0001120699
7754,0.0006724196
133,0.0012327692
6021,0.0010086294
644,0
1508,0.0003362098
8254,0.0002241399
3833,0.0003362098
4385,0.0001120699
7859,0.0025776084
4542,0.0073966155
3501,0.0006724196
1129,0.0017931189
8248,0.0007844895
715,0.0002241399
2318,0.0005603497
8646,0.0006724196
2850,0.0004482797
6689,0.0002241399
5837,0.0001120699
3530,0.0012327692
673,0.0005603497
4182,0.0001120699
3528,0.0007844895
922,0.0001120699
5026,0.0072845456
6375,0
255,0.0001120699
2674,0.0002241399
3149,0.0010086294
8340,0.0029138182
259,0
1718,0.0002241399
7026,0.0013448392
7967,0.0004482797
717,0.0001120699
5424,0.0008965595
3718,0.0004482797
5352,0.0007844895
3992,0.0022413986
1663,0.0001120699
6266,0.0004482797
3093,0.0043707273
7823,0.0002241399
122,0
2699,0.0005603497
823,0.0001120699
5930,0.0002241399
2845,0.0003362098
3624,0.0022413986
5725,0.0004482797
959,0
5711,0
112,0.001681049
7475,0.0024655385
936,0.0042586574
4441,0.0001120699
2961,0.0010086294
2460,0.0003362098
5083,0.0001120699
7375,0
7292,0.0003362098
8014,0.0038103777
5935,0.0003362098
1420,0.0006724196
8737,0.0005603497
8000,0
6067,0.0001120699
1595,0.0020172588
1824,0.0034741679
190,0.0001120699
2016,0.0002241399
7625,0.0011206993
232,0.0002241399
3826,0.0003362098
7789,0.0002241399
8087,0.0023534686
5981,0.0001120699
3908,0
2551,0.0001120699
7676,0.0007844895
1634,0.0003362098
8375,0
1890,0.0031379581
5431,0.001681049
6479,0.0002241399
3271,0.0002241399
328,0.0005603497
4663,0.0001120699
6586,0.0002241399
5555,0.0021293287
2387,0.0003362098
7055,0.0020172588
7653,0
1973,0.0040345175
2383,0.0031379581
1393,0.0017931189
5929,0.0001120699
6941,0.0002241399
2234,0.0004482797
7731,0.0001120699
2181,0
8784,0.0006724196
8266,0
1142,0.0001120699
787,0.0012327692
1870,0.0005603497
6121,0.0003362098
1087,0.0002241399
1750,0.0013448392
7762,0.0003362098
3771,0.0006724196
1451,0.0008965595
1806,0.0020172588
5377,0.0003362098
8147,0.0002241399
2230,0
1,0.0001120699
8319,0.0006724196
5495,0.0005603497
2414,0.0034741679
5353,0
5366,0.0004482797
4613,0.0003362098
618,0.0036983077
7498,0.0004482797
3260,0.0025776084
7782,0.0024655385
5505,0.0002241399
6831,0.0003362098
6777,0
8571,0.0003362098
1257,0.0029138182
3892,0.0003362098
362,0.0044827973
6774,0.0054914267
1325,0.0001120699
691,0
6753,0.0011206993
7205,0.0002241399
6708,0.0001120699
8534,0
6082,0.0002241399
1248,0
1237,0.0008965595
6245,0.0011206993
79,0.0004482797
1026,0.0003362098
649,0.0023534686
3857,0
6541,0.0004482797
3191,0
8437,0
1004,0.0006724196
3678,0.0004482797
5034,0.0004482797
3303,0
5079,0.0019051888
678,0.0002241399
4695,0
5091,0.0006724196
8305,0.0006724196
56,0
6602,0
5674,0.0029138182
3081,0.0003362098
1376,0.0007844895
5162,0.0020172588
8391,0.0031379581
81,0.0001120699
6316,0.0006724196
2841,0.0019051888
1364,0
8606,0
581,0.0031379581
1098,0.0001120699
6098,0.0001120699
7287,0
6691,0
7828,0.0011206993
8815,0.0001120699
3021,0.0017931189
943,0.0001120699
7995,0.0022413986
3556,0.0001120699
7587,0.0002241399
960,0.0001120699
3437,0
4460,0.0033620979
6820,0.0012327692
6192,0.0002241399
3990,0.0005603497
577,0.0002241399
6507,0.0001120699
6650,0.0014569091
5532,0.0006724196
119,0.0001120699
3599,0.0013448392
1244,0.0002241399
995,0.0007844895
1774,0.0003362098
8400,0.0002241399
5508,0.0002241399
3847,0.0036983077
19,0.0004482797
7485,0
6150,0.0003362098
1548,0.0008965595
2213,0.0001120699
8390,0
7425,0.0036983077
6394,0.0004482797
2984,0.0002241399
7892,0
2449,0
1121,0
6828,0.0001120699
8203,0.0007844895
4891,0.0003362098
7175,0.0001120699
712,0.0021293287
852,0.0033620979
8593,0.0002241399
2691,0.0001120699
8763,0.0005603497
7081,0.0001120699
8500,0.0002241399
8738,0
1053,0
4309,0.0003362098
6590,0
1223,0.0001120699
4001,0.0001120699
7250,0.0047069371
8409,0.0012327692
1158,0.0023534686
7102,0.0002241399
5222,0.0005603497
187,0.0010086294
5029,0.0001120699
6379,0.0007844895
8072,0.0035862378
733,0.0001120699
2958,0
3184,0.0003362098
2531,0.0005603497
4574,0.0002241399
6858,0.0041465875
402,0
6939,0.0001120699
6855,0.0006724196
3277,0.0003362098
4059,0.0001120699
4673,0.0003362098
2883,0.0002241399
267,0.0001120699
2681,0.0002241399
1157,0
5851,0.001568979
4322,0.0001120699
6951,0.0002241399
3004,0.001681049
2131,0
1641,0.0044827973
4991,0.0026896784
1247,0.0002241399
4519,0.001568979
1965,0.001681049
3989,0.0004482797
41,0.0010086294
2856,0.0003362098
1565,0.0006724196
336,0.0006724196
7873,0.0001120699
6013,0.0001120699
86,0.0014569091
321,0.0008965595
8522,0
7140,0
158,0.0008965595
5635,0.0026896784
8582,0
2700,0.0004482797
2354,0.0001120699
4896,0.0010086294
2341,0.0010086294
2123,0.0003362098
2277,0.0004482797
8538,0.0005603497
1456,0.0003362098
4752,0.0013448392
6246,0.0001120699
7433,0.0006724196
8690,0.0012327692
2779,0.0002241399
5558,0.0004482797
1424,0
3071,0.0008965595
848,0.0008965595
4586,0.0003362098
7958,0.0003362098
2530,0.001568979
5570,0.001568979
4754,0.0003362098
5067,0.0022413986
1674,0.0010086294
3410,0.0002241399
1040,0.0002241399
621,0.0012327692
2200,0.0001120699
1358,0.0002241399
6597,0.0001120699
4103,0.0001120699
1582,0.0007844895
170,0.0022413986
7688,0.0020172588
8434,0.0003362098
8371,0.0011206993
1899,0.0004482797
6408,0.001681049
1846,0.0008965595
5853,0
3208,0.0011206993
985,0
5549,0.0041465875
1426,0.0008965595
7457,0
597,0.0031379581
8418,0.0002241399
1380,0.0020172588
2173,0.0001120699
4864,0.0001120699
827,0.0020172588
1734,0.0006724196
484,0
4931,0.0001120699
4961,0.0012327692
1623,0.0010086294
3449,0.0005603497
8062,0.0001120699
5664,0.0001120699
2819,0.0028017483
8732,0.0003362098
3236,0.0006724196
1690,0.0005603497
969,0.0006724196
8046,0.0004482797
4713,0
6918,0.0006724196
8023,0.0001120699
5159,0.0002241399
4573,0.0001120699
1425,0.0003362098
85,0.0005603497
4485,0
8516,0.0003362098
1341,0.0001120699
892,0.0003362098
728,0.0003362098
8057,0.0008965595
6177,0.0011206993
1012,0.0006724196
8584,0.0008965595
5589,0
6372,0.0004482797
5787,0
4710,0.0023534686
2107,0
4115,0.0014569091
4414,0.0011206993
5648,0.0002241399
3174,0.0013448392
2081,0
4943,0.0001120699
2072,0.0006724196
6272,0.0002241399
5826,0.0041465875
8017,0.0025776084
8233,0.0001120699
1475,0.0019051888
7531,0.0007844895
8126,0.0001120699
4898,0.0001120699
525,0.0002241399
284,0
7286,0.0004482797
5178,0.0002241399
6118,0.0003362098
8539,0.0003362098
5282,0.0001120699
4364,0.001568979
1568,0.0001120699
3313,0
8697,0.0005603497
6306,0.0028017483
4320,0
1155,0
1412,0.0008965595
6064,0.0007844895
1661,0.0001120699
448,0.001681049
4477,0.001681049
1721,0.0002241399
7633,0.0001120699
3517,0.0005603497
3816,0.0005603497
902,0.0001120699
3107,0
4318,0
6884,0.0028017483
1866,0.0004482797
5695,0.0001120699
4343,0.0040345175
8879,0.003250028
3590,0.0001120699
7556,0.0001120699
1549,0.0004482797
7113,0.0001120699
7367,0.0001120699
4165,0.0010086294
5925,0.0002241399
4456,0
809,0.0002241399
6141,0.0002241399
1061,0.0002241399
3475,0.0002241399
4709,0.0001120699
4409,0
3448,0.0001120699
6693,0.0001120699
7365,0.0002241399
2529,0.0001120699
4979,0
5306,0
8880,0.0001120699
7021,0.0012327692
5511,0
6351,0.001568979
1198,0.0003362098
3331,0.0003362098
5487,0.0001120699
5450,0.0008965595
3481,0.0019051888
7887,0
4285,0.0031379581
8797,0.0048190071
6925,0.0002241399
2872,0.0011206993
6569,0.0001120699
3229,0.0001120699
7123,0.0002241399
6957,0
4400,0.0017931189
8643,0.0010086294
2629,0.0036983077
5062,0.0001120699
5448,0.0001120699
1914,0.0002241399
6965,0.0005603497
2947,0.0002241399
4817,0.0019051888
5480,0.0011206993
2554,0.0002241399
221,0.0024655385
1562,0
6687,0
8061,0.0030258882
205,0
8278,0.0007844895
7020,0.0011206993
5782,0.0001120699
3920,0.0003362098
7347,0.0007844895
7170,0.0001120699
8096,0
8009,0.0002241399
1184,0.0001120699
5721,0.0014569091
3727,0.0002241399
7136,0.0006724196
8701,0.0043707273
7077,0.0001120699
1704,0.0004482797
2193,0
7729,0
7643,0
3283,0.0001120699
126,0
6313,0.0019051888
2604,0.0001120699
5266,0.0001120699
6484,0.0001120699
2507,0.0002241399
5509,0.0033620979
6161,0.0001120699
1643,0
4680,0.0002241399
4427,0.0008965595
8881,0.0023534686
4226,0.0002241399
746,0.001568979
5407,0.0006724196
6505,0.0001120699
6966,0.0001120699
8192,0
1894,0
1446,0.0010086294
2062,0.0003362098
4007,0.0001120699
3076,0.0001120699
2719,0.0001120699
844,0.0003362098
4756,0.0001120699
1935,0.0001120699
4422,0
1608,0.0001120699
5783,0.0005603497
1430,0.0004482797
4822,0.0002241399
4181,0.0002241399
8290,0.0006724196
2285,0.0031379581
4323,0.0008965595
3733,0.0003362098
8487,0.0004482797
2702,0
2962,0.0001120699
2908,0
1678,0.0003362098
4327,0.0001120699
2042,0.001568979
3426,0.0001120699
5553,0.0002241399
1845,0
2547,0.0010086294
216,0
6234,0.0006724196
4884,0.0003362098
6377,0.0026896784
428,0.0002241399
7342,0.0004482797
1822,0.0001120699
3552,0.0038103777
228,0.0029138182
3577,0.0010086294
5524,0.0001120699
3861,0.0002241399
4131,0.0001120699
4965,0
3928,0.0006724196
426,0.0002241399
5740,0.0001120699
1676,0.0003362098
3795,0.0002241399
4050,0.0001120699
7463,0.0002241399
3967,0.0006724196
6160,0.0003362098
6110,0.0001120699
5200,0.0010086294
8800,0.001568979
363,0.0002241399
976,0.0001120699
2411,0.0003362098
4934,0.0005603497
6104,0.0002241399
8898,0.0001120699
3724,0
6299,0.0006724196
7165,0.0017931189
8443,0.0001120699
1522,0.0002241399
5072,0.0044827973
5984,0.0004482797
8444,0
6191,0
8655,0.001568979
8490,0.0010086294
1604,0.0003362098
3456,0.0001120699
4175,0.0001120699
4028,0
7581,0.0004482797
1011,0.0007844895
3324,0.0002241399
8182,0.0026896784
6167,0
5149,0
5007,0.0002241399
3775,0.0002241399
4002,0.0008965595
6060,0
5069,0
1564,0.0002241399
4046,0
519,0.0006724196
2209,0
4828,0.0005603497
6645,0
2336,0.0003362098
5931,0.0001120699
5852,0.0003362098
4396,0.0008965595
2007,0
956,0.0031379581
4790,0.0004482797
886,0
1206,0.0002241399
2068,0
8834,0.0014569091
1416,0.0003362098
4393,0.0001120699
6032,0.0002241399
1798,0
3825,0.001681049
4510,0.0004482797
6898,0.0002241399
161,0.0001120699
2347,0.0006724196
3003,0
5125,0.0011206993
8765,0.0003362098
4240,0.0003362098
2303,0.0001120699
2595,0.0007844895
1893,0
1459,0.0001120699
1009,0.0012327692
4424,0.0002241399
935,0.0001120699
7042,0.0002241399
4055,0.001568979
6079,0.0001120699
8231,0.0021293287
6208,0.0003362098
758,0
1511,0
6634,0.006500056
7867,0.001681049
683,0.0010086294
6970,0.0003362098
4246,0.0006724196
1055,0.0008965595
2250,0.0001120699
3506,0.0010086294
2494,0
4054,0.0004482797
6148,0.0011206993
8225,0.0011206993
6599,0.0017931189
5599,0.0023534686
2944,0.0031379581
4308,0.0003362098
4123,0.0002241399
6389,0
874,0.0047069371
1065,0.0028017483
6330,0.0003362098
6888,0
82,0.0002241399
6295,0.0048190071
3052,0.0012327692
1820,0.0034741679
2115,0.0003362098
7384,0.0002241399
4639,0.0022413986
3691,0.0002241399
596,0.0001120699
1377,0.0007844895
7253,0.0007844895
3171,0.0001120699
1760,0.0001120699
4272,0.0001120699
8050,0.0008965595
4788,0.0001120699
4855,0.0001120699
3870,0.0001120699
6429,0.0003362098
7925,0.0003362098
352,0.0002241399
8714,0.0003362098
7818,0.0003362098
3976,0.0025776084
379,0.0003362098
507,0.0001120699
3363,0.0003362098
3196,0.0001120699
337,0.0011206993
7786,0.0007844895
4585,0.0001120699
4021,0
6024,0.0005603497
5844,0.0005603497
8552,0
5103,0.0010086294
3902,0
4382,0.0002241399
5972,0
6881,0.0003362098
6714,0.001681049
5097,0.0008965595
289,0.0002241399
7707,0.0001120699
7878,0.0007844895
1068,0.0001120699
980,0.0001120699
1188,0.0001120699
4492,0.0001120699
1859,0.0002241399
1514,0.0001120699
6996,0.0001120699
4643,0.0034741679
2218,0.0005603497
4254,0.0003362098
7402,0.0004482797
1589,0.0007844895
3929,0.0002241399
767,0
7905,0.0002241399
42,0
5685,0.001681049
5426,0.0004482797
5446,0.0003362098
3725,0.0004482797
1521,0.0005603497
6117,0.0033620979
842,0.0003362098
1211,0.0010086294
6055,0.0007844895
948,0.0002241399
3638,0
1421,0.0002241399
4909,0.0044827973
8831,0.0007844895
7569,0.0001120699
5095,0.0003362098
7853,0.0003362098
5862,0.0011206993
3851,0.0005603497
1387,0.0002241399
1692,0.0011206993
3994,0
2222,0
2388,0
6643,0.0003362098
1330,0.0008965595
2764,0.0006724196
889,0
4947,0.0035862378
500,0.003250028
1541,0.0026896784
1351,0.0002241399
494,0.0002241399
1840,0.0003362098
7456,0
810,0.0007844895
6356,0
1559,0.0019051888
8399,0.0043707273
1835,0.0004482797
6518,0
867,0.0001120699
1361,0.0002241399
5497,0.0002241399
4944,0.0001120699
4264,0.0013448392
8028,0.0003362098
6438,0.0003362098
5326,0.0001120699
8197,0
6261,0.0010086294
7585,0.0001120699
3482,0.0004482797
7916,0.0002241399
5449,0
2051,0
5919,0.0001120699
2765,0.0004482797
887,0.0001120699
3084,0
4106,0.0002241399
916,0.0005603497
6519,0.0017931189
5440,0.0002241399
2571,0.0008965595
3146,0.0004482797
7635,0.0017931189
7161,0.0001120699
3863,0.0001120699
5415,0.0001120699
4704,0.0030258882
2210,0
7229,0.0001120699
5457,0.0001120699
2376,0.0004482797
2897,0
8334,0.0028017483
2956,0.0025776084
576,0.0001120699
8496,0.0003362098
2097,0.0004482797
1576,0.0010086294
1964,0.0020172588
252,0.0007844895
4601,0.0039224476
6780,0.0030258882
5579,0.0001120699
6985,0.0007844895
3268,0.0006724196
6490,0.0004482797
984,0.0002241399
5499,0.0007844895
8080,0.0007844895
8122,0.0024655385
1621,0.0004482797
2625,0.0002241399
345,0.0007844895
7955,0.0006724196
5464,0
588,0.0002241399
7739,0.0002241399
7614,0
719,0.0004482797
1437,0.0023534686
7601,0.0010086294
2766,0.0001120699
6119,0.0005603497
4416,0.0002241399
3510,0.0001120699
5402,0.0010086294
6134,0.0003362098
2476,0.0017931189
3425,0.0002241399
797,0.0002241399
3848,0
314,0.0021293287
63,0.0004482797
1494,0.0007844895
5904,0.0002241399
5460,0.0004482797
7544,0.0035862378
894,0.0007844895
6075,0.0014569091
2484,0.0008965595
8328,0
8183,0.0010086294
2513,0.0004482797
2593,0.003250028
3812,0.0007844895
8128,0.0002241399
2029,0.0022413986
6652,0.0001120699
313,0.0006724196
5833,0.0002241399
7551,0.0010086294
3592,0.0001120699
720,0.0035862378
5591,0.0001120699
7446,0.0002241399
8022,0.0001120699
3993,0
8583,0.0003362098
8160,0.0005603497
55,0.0001120699
3488,0.0005603497
127,0.0002241399
2276,0
555,0.0008965595
8494,0.0004482797
370,0.0047069371
7423,0.0002241399
1571,0.0006724196
340,0
1406,0.0006724196
1116,0.0001120699
5027,0.0002241399
904,0
3278,0
1826,0.0011206993
4565,0.0010086294
4466,0.0004482797
7146,0.0008965595
8594,0
4355,0
1372,0.0003362098
6743,0.0006724196
4529,0.0004482797
7072,0
8333,0.0001120699
5618,0.0003362098
2683,0.0029138182
3418,0.0013448392
1971,0.0003362098
2304,0.0002241399
7948,0.0012327692
461,0.0012327692
8049,0.0022413986
3650,0.0002241399
4791,0.0004482797
1411,0.0001120699
6647,0.0005603497
8710,0.0003362098
1782,0.0003362098
7508,0.0001120699
2006,0.0002241399
3000,0.0030258882
654,0.0003362098
8040,0.0002241399
1134,0.0007844895
4781,0
7097,0.0020172588
1415,0.0001120699
8031,0
4561,0.0006724196
1468,0.0001120699
