stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",SMOTE,1,0.716824327935,[ 0.35009361  0.4981935   1.        ],[ 1.          0.94805195  0.        ],[ 0.4995625   0.50013782]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",SMOTE,2,0.714591848827,[ 0.35223322  0.48829431  1.        ],[ 1.         0.9977221  0.       ],[ 0.4995     0.5001249]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",SMOTE,3,0.731117097189,[ 0.34082397  0.50399327  1.        ],[ 1.         0.9411303  0.       ],[ 0.49956214  0.50015524]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",ROS,1,0.710699588477,[ 0.48213628  1.        ],[ 1.  0.],[ 0.50012135]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",ROS,2,0.714938268354,[ 0.35223322  0.48831169  1.        ],[ 1.         0.9992407  0.       ],[ 0.4995      0.50016695]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",ROS,3,0.734172077922,[ 0.49303406  1.        ],[ 1.  0.],[ 0.50011359]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",None,1,0.5,[ 0.35009361  0.48279689  1.        ],[ 1.          0.99694423  0.        ],[ 0.34773972  0.34818964]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",None,2,0.5,[ 0.35223322  0.4884844   1.        ],[ 1.         0.9984814  0.       ],[ 0.34840768  0.34888022]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 1}",None,3,0.5,[ 0.34082397  0.50399327  1.        ],[ 1.         0.9411303  0.       ],[ 0.34932078  0.34978083]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",SMOTE,1,0.716824327935,"[ 0.48195876  0.48172757  0.4981935   0.49839357  0.4985447   0.49790092
  0.49852879  0.49614396  1.        ]","[ 1.          0.99694423  0.94805195  0.94805195  0.91596639  0.90603514
  0.90603514  0.88464477  0.        ]","[ 0.49771979  0.49833622  0.50004844  0.50006652  0.50064828  0.50066162
  0.50067312  0.50126471]"
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",SMOTE,2,0.710202196143,"[ 0.48868275  0.48849295  0.48830301  0.48686186  0.48704469  0.48753776
  0.50041288  0.49958472  1.        ]","[ 1.          0.9992407   0.9984814   0.98481397  0.98481397  0.98025816
  0.92027335  0.91343964  0.        ]","[ 0.49877658  0.49941109  0.49946999  0.50004234  0.50007882  0.50010878
  0.50067867  0.50130957]"
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",SMOTE,3,0.73072463251,[ 0.49303406  0.49283779  0.50378469  0.50357594  0.50362473  1.        ],[ 1.          0.99921507  0.94034537  0.93956044  0.92700157  0.        ],[ 0.49947865  0.49958841  0.50009251  0.5007315   0.50135196]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",ROS,1,0.704649356937,[ 0.48231393  0.48116051  0.48134188  0.48307692  0.48123271  1.        ],[ 1.          0.97555386  0.97555386  0.95951108  0.93048128  0.        ],[ 0.49992372  0.49992428  0.5005038   0.50054022  0.50111975]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",ROS,2,0.714971499548,[ 0.48850148  0.48831169  0.48849295  0.4884844   1.        ],[ 1.         0.9992407  0.9992407  0.9984814  0.       ],[ 0.49566817  0.49628642  0.49818153  0.5013189 ]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",ROS,3,0.733779613244,[ 0.49303406  0.49283779  0.49264136  1.        ],[ 1.          0.99921507  0.99843014  0.        ],[ 0.49879774  0.50005217  0.50129647]
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",None,1,0.5,"[ 0.48231393  0.48116051  0.48096495  0.4811463   0.48187311  0.47968127
  0.4796617   0.47940226  0.49646331  0.49668288  0.49620366  1.        ]","[ 1.          0.97555386  0.97478992  0.97478992  0.97478992  0.9197861
  0.90985485  0.90679908  0.8579068   0.8579068   0.8487395   0.        ]","[ 0.34752626  0.34758223  0.34792946  0.34794134  0.34803227  0.34840347
  0.34844295  0.34889351  0.34890327  0.34890539  0.34935622]"
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",None,2,0.5,"[ 0.48850148  0.48849295  0.48829431  0.48734416  0.48712121  0.48646588
  0.48585627  0.48484848  0.48559021  1.        ]","[ 1.          0.9992407   0.9977221   0.97949886  0.97646166  0.96886864
  0.96507213  0.93545938  0.93394077  0.        ]","[ 0.34669941  0.34762352  0.34850551  0.3485578   0.34899325  0.34900729
  0.3494742   0.34948179  0.34991282]"
stage-1,non-demo,no_affidavit,GB,"{'learning_rate': 0.001, 'subsample': 0.1, 'max_depth': 1, 'n_estimators': 10}",None,3,0.5,"[ 0.49303406  0.49283779  0.49264136  0.49244479  0.49224205  0.49243306
  0.49097331  0.50170648  1.        ]","[ 1.          0.99921507  0.99843014  0.99764521  0.99607535  0.99607535
  0.98194662  0.92307692  0.        ]","[ 0.34761443  0.34809453  0.34953735  0.35001204  0.3500348   0.35051307
  0.35052273  0.3510013 ]"
