crid,lat,lng
1071356,41.7751254,-87.58884809999999
1072841,41.777596,-87.614705
1062464,41.90878499999999,-87.6391194
1062807,41.9065208,-87.6384617
1072463,36.1022287,-115.1745851
1058540,41.873255,-87.7053597
1054673,41.877635,-87.73654549999999
1053107,41.8221239,-87.63134629999999
1067596,41.826643,-87.659716
1056682,41.9180075,-87.7651004
1048213,41.9402505,-87.6512398
1071011,41.9611583,-87.68761719999999
1058879,41.8684423,-87.7093883
1053144,41.909432,-87.694861
1063563,41.92103059999999,-87.69764289999999
1062667,41.9180075,-87.7651004
1068363,41.7061639,-87.560017
1051397,41.6921756,-87.60338089999999
1054148,41.6557429,-87.6025765
1056741,41.6921756,-87.60338089999999
1059053,41.671897,-87.6341489
1065057,41.74386,-87.604147
1067941,41.6921756,-87.60338089999999
1050138,41.9743873,-87.7662266
1052214,41.8303649,-87.62384019999999
1065755,41.8823507,-87.73336049999999
1048500,41.704885,-87.6693442
1051358,41.733189,-87.65062789999999
1070139,41.6887436,-87.6233598
1053604,41.7073942,-87.6147108
1070215,41.670385,-87.6389822
1059269,41.8749957,-87.75918279999999
1069638,41.8783714,-87.7407358
1049791,41.8645815,-87.69488919999999
1055710,41.8659946,-87.7144156
1063337,41.856916,-87.7325954
1063346,41.8572204,-87.70783279999999
1053669,41.8591973,-87.71676269999999
1067494,41.8784152,-87.6605627
1045094,41.8180989,-87.623516
1045845,41.7966863,-87.6041205
1048144,41.8039429,-87.602001
1054202,41.81111,-87.66589800000001
1058770,41.8115469,-87.6701247
1063562,41.836029,-87.6741138
1072047,41.6924009,-87.62137799999999
1073510,41.6928852,-87.6208223
1050679,41.91082249999999,-87.7180298
1071969,41.6989692,-87.6278281
1051363,41.8684991,-87.7103624
1049266,41.7683681,-87.5845176
1063878,41.9541645,-87.71095989999999
1051862,41.9285562,-87.6849901
1053368,41.9202307,-87.69222769999999
1068303,41.905477,-87.664205
1051391,41.79183099999999,-87.622851
1063716,41.7970744,-87.6208968
1065923,41.8017506,-87.63069630000001
1048293,41.704851,-87.627867
1058921,41.661242,-87.617774
1069796,41.6887436,-87.6233598
1071796,41.8037867,-87.7043994
1072754,41.791025,-87.73750299999999
1063914,41.8908924,-87.6357731
1062837,41.778867,-87.690088
1072379,41.7463026,-87.58389199999999
1048053,41.7810632,-87.6837809
1062963,41.8167433,-87.621179
1072933,41.7943854,-87.6203513
1072686,41.8703138,-87.63102049999999
1055214,41.746536,-87.64720899999999
1048481,41.8555303,-87.6849005
1052211,41.86693959999999,-87.6844313
1060228,41.9031379,-87.679695
1058725,41.953556,-87.757341
1059284,41.9421148,-87.774083
1072290,41.9743873,-87.7662266
1051801,41.8933878,-87.6476832
1071566,41.792065,-87.666085
1057078,41.9977688,-87.6998722
1062375,42.0227717,-87.6731837
1063250,42.002313,-87.67408700000001
1048530,41.8082636,-87.6942143
1058760,41.8136016,-87.69453879999999
1058985,41.7936343,-87.664687
1060378,41.826578,-87.67359499999999
1063415,41.8122709,-87.6460176
1048822,41.9692753,-87.6558731
1049567,41.9180075,-87.7651004
1052217,41.9245479,-87.72677709999999
1058200,41.9221379,-87.729489
1065728,41.9208545,-87.7236906
1044928,41.770355,-87.657037
1049760,41.8825624,-87.6620377
1048651,41.7777241,-87.6314041
1056764,41.7213525,-87.6694787
1059104,41.784373,-87.65617999999999
1059563,41.77822099999999,-87.64805799999999
1064621,41.790981,-87.6507929
1067425,41.7930898,-87.63388959999999
1071245,41.7797929,-87.660114
1060217,41.8747636,-87.7092314
1070177,41.858318,-87.64112899999999
1047561,41.936495,-87.7071969
1049048,41.842058,-87.61875719999999
1057665,41.8305295,-87.6078024
1067563,41.9245479,-87.72677709999999
1055688,41.888722,-87.75267319999999
1043930,41.781528,-87.6256159
1062102,41.6921756,-87.60338089999999
